"sex","age_wife","age_h","MI_geo_proximity","MI_economic_capital","MI_human_capital","NW_total","non_rels","parents_kids","pat_rels","mat_rels","in_laws","far_rels","geo_distance_non_rels","geo_distance_rels","rels_in_NW","rels_in_NW_h","percent_rels_in_NW","percent_rels_in_NW_h","rels_econ_help","rels_econ_help_h","non_rels_econ_help","non_rels_econ_help_h","percent_rels_econ_help","percent_rels_econ_help_h","emot_support_rels","emot_support_rels_h","emot_support_non_rels","emot_support_non_rels_h","percent_rels_emot_support","percent_rels_emot_support_h","childcare_help_rels","childcare_help_non_rels","childcare_help_rels_percent","overall_help_rels","overall_help_rels_h","overall_help_non_rels","overall_help_non_rels_h","percent_overall_help_rels","percent_overall_help_rels_h","religion","religious_knowledge_scale","hh_total","kids_in_hh","familyBariReligiousBefore","familyBariReligiousAfter","religious_change","R_NUM_SIBS"
1,59,59,0.231149173102605,1.10379056511342,-0.124830497729383,11,0,8,0,0,3,0,NA,2.36842105263158,11,11,0.9,1,4.001,5,0.001,0,0.999800079968013,1,8.001,18,0.001,0,0.999857183661811,1,5.001,0.001,0.999800079968013,22.004,31,0.004,0,0.999826147426982,1,0,5.37303664921466,3.3651832460733,1.09031413612565,1,0,-1,3
0,32,NA,-0.257807223256335,-1.21391294090079,0.540468102513145,11,2,2,1,0,1,0,2,2.28571428571429,9,NA,0.833333333333333,NA,2.001,NA,4.001,NA,0.66655562958028,NA,8.001,NA,8.001,NA,0.538455622211967,NA,6.001,0.001,0.999800079968013,23.004,NA,14.004,NA,0.72407611693326,NA,0,-0.62696335078534,-2.6348167539267,-0.909685863874345,0,-1,-1,5
1,55,55,0.280471308348084,-1.12916834685292,-0.639264048034977,9,2,3,1,0,4,0,2,2.57142857142857,6,5,1,1,5.001,0,2.001,4,0.999833388870377,0,3.001,5,0.001,3,0.99966688874084,0.666666666666667,4.001,1.001,0.5,10.004,11,5.004,12,0.714163335237007,0.35,0,-0.62696335078534,-1.6348167539267,-0.909685863874345,1,0,-1,3
0,37,NA,0.134222964928995,0.146578066087015,0.269732943308283,13,0,3,0,3,6,0,NA,1.875,13,NA,1,NA,5.001,NA,0.001,NA,0.999800079968013,NA,3.001,NA,0.001,NA,0.99966688874084,NA,6.001,0.001,0.9995004995005,14.004,NA,0.004,NA,0.999692496924969,NA,0,-2.12696335078534,-1.6348167539267,-0.909685863874345,1,0,-1,4
0,63,NA,-0.25291045061164,-0.225475991342799,-0.803734861670669,22,1,11,0,0,0,1,2,1.84615384615385,16,NA,0.722222222222222,NA,3.001,NA,0.001,NA,0.9995004995005,NA,13.001,NA,0.001,NA,0.999916680553241,NA,4.001,0.001,0.999800079968013,23.004,NA,0.004,NA,0.999826147426982,NA,0,1.87303664921466,3.3651832460733,2.09031413612565,1,1,0,5
0,59,80,-0.395066920673868,0.684093510066479,-0.47078024440283,15,0,4,0,1,7,0,NA,2.16666666666667,15,5,0.8,1,0.001,3,0.001,0,0.5,1,5.001,4,0.001,3,0.999800079968013,0.571428571428571,4.001,0.001,0.999750124937531,11.004,11,0.004,0,0.999600319744205,1,0,1.37303664921466,1.3651832460733,2.09031413612565,0,0,0,6
1,74,73,-0.318195587598796,0.795108099747701,-0.373423456882529,7,0,4,0,0,2,0,NA,2.07692307692308,7,4,1,1,2.001,0,0.001,3,0.9995004995005,0,2.001,1,0.001,1,0.9995004995005,0.5,3.001,0.001,0.999001996007984,11.004,7,0.004,20,0.999600319744205,0.32,0,0.87303664921466,6.3651832460733,2.09031413612565,0,0,0,2
1,50,50,0.0985273070936567,-0.375509941064036,0.0289567561054524,12,0,4,0,0,5,2,NA,1.5,12,6,0.722222222222222,1,0.001,8,0.001,3,0.5,0.625,5.001,3,0.001,3,0.999800079968013,0.571428571428571,3.001,0.001,0.999750124937531,11.004,13,0.004,9,0.999600319744205,0.333333333333333,0,-0.62696335078534,-2.6348167539267,-0.909685863874345,0,-1,-1,8
0,68,NA,0.0968125979692513,-0.150285596080164,-0.574055595955787,7,2,3,0,0,1,0,2,2.25,5,NA,1,NA,1.001,NA,0.001,NA,0.5,NA,2.001,NA,0.001,NA,0.9995004995005,NA,4.001,0.001,0.9995004995005,10.004,NA,0.004,NA,0.999636627906977,NA,0,-1.62696335078534,3.3651832460733,1.09031413612565,0,0,0,5
0,33,NA,-0.247615824519653,0.499316571189307,1.13577105457429,8,3,6,1,0,3,0,2,2.42857142857143,6,NA,0.692307692307692,NA,5.001,NA,1.001,NA,0.999857183661811,NA,7.001,NA,0.001,NA,0.999857183661811,NA,2.001,0.001,0.999833388870377,18.004,NA,1.004,NA,0.947180134680135,NA,0,0.37303664921466,-1.6348167539267,-1.90968586387435,1,0,-1,5
1,74,74,-0.0571344152086014,0.895710428753779,-1.77917243103055,5,1,5,0,0,0,0,2,1.625,4,8,1,1,4.001,4,2.001,1,0.999800079968013,0.8,7.001,5,0.001,3,0.99987503124219,0.7,6.001,1.001,0.599960015993603,19.004,15,5.004,3,0.839891234804862,0.826086956521739,0,-2.12696335078534,5.3651832460733,5.09031413612565,0,1,1,6
1,36,34,-0.226791368747665,0.626425809515372,0.361121881658343,15,3,7,0,0,3,0,2,2.4,11,9,1,1,4.001,3,0.001,3,0.599960015993603,0.428571428571429,7.001,6,0.001,5,0.99987503124219,0.545454545454545,6.001,0.001,0.99966688874084,20.004,14,0.004,6,0.999800079968013,0.619047619047619,0,-2.62696335078534,-0.634816753926701,-1.90968586387435,0,0,0,3
0,32,NA,-0.213783473336787,0.354401330902757,1.708299713746,8,0,5,0,0,2,0,NA,1.92307692307692,8,NA,0.875,NA,1.001,NA,0.001,NA,0.999001996007984,NA,5.001,NA,0.001,NA,0.999800079968013,NA,2.001,0.001,0.999750124937531,9.004,NA,0.004,NA,0.9995004995005,NA,0,-0.62696335078534,-4.6348167539267,-3.90968586387435,0,0,0,0
0,68,NA,-0.0952209514838934,0.609948335364888,-0.59732780150949,17,2,4,0,0,5,0,4,1.75,14,NA,0.888888888888889,NA,1.001,NA,0.001,NA,0.999001996007984,NA,6.001,NA,0.001,NA,0.999857183661811,NA,4.001,0.001,0.99987503124219,15.004,NA,0.004,NA,0.999692496924969,NA,0,-1.12696335078534,2.3651832460733,2.09031413612565,1,1,0,7
0,68,NA,0.335271548012711,-0.894108151421204,-0.720382549062678,12,1,3,0,0,6,0,2,1.72727272727273,11,NA,0.7,NA,2.001,NA,0.001,NA,0.9995004995005,NA,8.001,NA,0.001,NA,0.99987503124219,NA,2.001,0.001,0.999750124937531,14.004,NA,0.004,NA,0.999733475479744,NA,0,-2.62696335078534,0.365183246073299,0.0903141361256545,1,0,-1,3
0,53,56,0.0262654619437586,0.737146756810341,-0.192697338669591,12,0,8,0,1,4,0,NA,3.75,12,13,0.75,1,4.001,5,0.001,0,0.999750124937531,1,7.001,1,0.001,4,0.999857183661811,0.2,7.001,0.001,0.5,17.004,18,0.004,0,0.999777876499334,1,0,1.37303664921466,-0.634816753926701,-3.90968586387435,1,0,-1,3
0,68,NA,-0.314512500480768,-0.187852707940587,-0.883735534912691,8,0,5,0,0,2,0,NA,2.14285714285714,8,NA,0.875,NA,0.001,NA,0.001,NA,0.5,NA,11.001,NA,0.001,NA,0.999900019996001,NA,6.001,0.001,0.999750124937531,21.004,NA,0.004,NA,0.999866702212743,NA,0,-0.12696335078534,3.3651832460733,1.09031413612565,0,0,0,1
0,66,NA,0.4123285255015,0.178447260276821,-0.739065256613147,10,1,5,2,0,2,0,2,1.66666666666667,9,NA,0.875,NA,2.001,NA,0.001,NA,0.9995004995005,NA,6.001,NA,0.001,NA,0.999857183661811,NA,2.001,0.001,0.99966688874084,12.004,NA,0.004,NA,0.999733475479744,NA,0,-2.12696335078534,2.3651832460733,1.09031413612565,1,1,0,0
0,83,83,-0.398721825560561,1.24213887468337,-1.9137207528405,23,0,5,5,2,0,0,NA,2.4,21,11,0.947368421052632,1,6.001,5,0.001,0,0.999750124937531,1,5.001,11,0.001,1,0.999800079968013,0.923076923076923,2.001,0.001,0.999750124937531,14.004,24,0.004,1,0.999714448886351,0.964285714285714,0,-2.12696335078534,3.3651832460733,3.09031413612565,0,0,0,0
0,31,NA,-0.0604935665888754,0.0897452442620957,1.14177881199546,10,3,2,2,0,0,0,4,2.36363636363636,7,NA,0.833333333333333,NA,3.001,NA,0.001,NA,0.27276858752954,NA,4.001,NA,0.001,NA,0.999750124937531,NA,3.001,2.001,0.799880047980808,13.004,NA,1.004,NA,0.928326670474015,NA,0,-0.62696335078534,-2.6348167539267,-1.90968586387435,0,-1,-1,0
0,32,NA,-0.257807223256335,-1.34599120779312,0.686649464008745,9,1,2,0,0,8,0,2,1.77777777777778,8,NA,0.8,NA,3.001,NA,0.001,NA,0.999001996007984,NA,1.001,NA,2.001,NA,0.000166611129623459,NA,2.001,1.001,0.599960015993603,4.004,NA,4.004,NA,0.66655562958028,NA,1,-2.62696335078534,-3.6348167539267,-1.90968586387435,0,-1,-1,0
1,64,64,-0.271883752500583,0.108952821146124,-0.845269332507203,17,2,7,0,0,0,5,2,2.36363636363636,14,7,0.8,1,5.001,3,0.001,0,0.999800079968013,1,9.001,4,0.001,1,0.999888913574761,0.8,5.001,0.001,0.999750124937531,21.004,16,0.004,3,0.999862107004964,0.85,1,0.37303664921466,0.365183246073299,2.09031413612565,1,1,0,6
0,54,73,-0.181722557943435,2.24745862005953,-0.284681348580196,11,0,3,0,5,4,0,NA,2,11,7,0.888888888888889,1,3.001,5,0.001,0,0.99966688874084,1,5.001,8,0.001,0,0.999800079968013,1,0.001,0.001,0.99966688874084,10.004,22,0.004,1,0.999636627906977,0.964285714285714,1,11.3730366492147,-0.634816753926701,1.09031413612565,0,1,1,4
1,51,51,-0.27205483529596,1.61678287128307,-0.281147421630971,9,1,4,0,0,4,0,2,2.66666666666667,8,13,1,1,3.001,4,0.001,3,0.99966688874084,0.666666666666667,5.001,9,0.001,2,0.999800079968013,0.8125,4.001,0.001,0.999800079968013,16.004,29,0.004,8,0.999800079968013,0.7,0,-1.12696335078534,-1.6348167539267,-0.909685863874345,1,1,0,8
0,62,NA,-0.22188597323963,-0.284007905538569,-0.840904450616586,4,0,0,1,2,0,3,NA,1,4,NA,1,NA,2.001,NA,0.001,NA,0.9995004995005,NA,4.001,NA,0.001,NA,0.999750124937531,NA,4.001,0.001,0.999750124937531,13.004,NA,0.004,NA,0.999692496924969,NA,1,-1.62696335078534,1.3651832460733,3.09031413612565,0,1,1,7
0,56,NA,-0.460805688998974,-1.45849991149903,-0.70837914253539,13,4,6,0,0,0,1,2,2.17647058823529,9,NA,0.75,NA,1.001,NA,0.001,NA,0.250124937531234,NA,3.001,NA,2.001,NA,0.666611129623459,NA,0.001,2.001,0.000998003992015968,4.004,NA,2.004,NA,0.799760191846523,NA,1,-2.62696335078534,0.365183246073299,1.09031413612565,0,1,1,3
1,67,67,0.218331137411822,0.407973189415949,-0.550983200055451,8,0,4,0,0,4,1,NA,1.85714285714286,8,7,0.875,1,0.001,1,0.001,2,0.5,0.333333333333333,7.001,7,0.001,0,0.99987503124219,1,4.001,0.001,0.99966688874084,12.004,12,0.004,6,0.999692496924969,0.636363636363636,1,1.37303664921466,-1.6348167539267,-0.909685863874345,0,1,1,5
1,53,52,-0.0837086986850975,-0.891092991740425,0.356681489836199,7,2,0,0,0,1,0,2,1.25,5,6,0.5,1,1.001,1,0.001,0,0.5,1,3.001,3,0.001,0,0.99966688874084,1,4.001,0.001,0.999800079968013,15.004,10,0.004,8,0.999692496924969,0.642857142857143,0,-0.12696335078534,-1.6348167539267,-0.909685863874345,1,-1,-2,5
0,52,62,-0.0641229792730979,-0.0438665033687601,-0.533690763112956,13,0,6,0,0,2,3,NA,2.72727272727273,13,4,0.8,1,3.001,3,0.001,0,0.99966688874084,1,8.001,6,0.001,0,0.99987503124219,1,3.001,0.001,0.999857183661811,15.004,11,0.004,4,0.999714448886351,0.875,0,-2.62696335078534,0.365183246073299,2.09031413612565,0,1,1,4
0,37,40,0.165807170909889,-0.79581354204067,0.527029906311719,12,0,3,0,0,1,5,NA,2,12,6,0.846153846153846,1,8.001,5,0.001,2,0.99987503124219,0.75,5.001,4,0.001,3,0.999800079968013,0.571428571428571,6.001,0.001,0.999800079968013,20.004,13,0.004,3,0.999750124937531,0.833333333333333,0,0.87303664921466,-2.6348167539267,-0.909685863874345,1,0,-1,8
0,39,50,-0.232486319745582,-0.442988213986004,1.25360062684078,8,0,4,0,0,5,0,NA,2.625,8,12,0.916666666666667,1,7.001,4,0.001,2,0.999750124937531,0.666666666666667,7.001,7,0.001,4,0.999857183661811,0.6,6.001,0.001,0.999800079968013,20.004,19,0.004,2,0.999777876499334,0.846153846153846,0,-0.12696335078534,-1.6348167539267,0.0903141361256545,1,1,0,5
0,47,60,-0.420166096259202,0.444440571799209,-0.0222867515486023,13,1,3,0,0,7,1,3,2.75,12,11,0.888888888888889,1,1.001,4,0.001,0,0.999001996007984,1,3.001,3,0.001,5,0.99966688874084,0.555555555555556,3.001,0.001,0.99966688874084,9.004,23,0.004,0,0.99955595026643,1,0,1.87303664921466,-2.6348167539267,-0.909685863874345,0,1,1,1
1,69,69,-0.318699914667611,-0.821091333976985,-0.883735534912691,5,0,4,0,0,1,0,NA,1.8,5,8,1,1,1.001,3,0.001,0,0.999001996007984,1,2.001,10,0.001,0,0.9995004995005,1,4.001,0.001,0.999750124937531,9.004,26,0.004,2,0.9995004995005,0.923076923076923,0,-2.62696335078534,0.365183246073299,1.09031413612565,0,-1,-1,3
0,70,NA,-0.245765181914513,0.0605806599977248,0.348234421635247,5,0,3,0,0,0,0,NA,2.4,5,NA,1,NA,0.001,NA,0.001,NA,0.5,NA,6.001,NA,0.001,NA,0.999833388870377,NA,1.001,0.001,0.999800079968013,14.004,NA,0.004,NA,0.999692496924969,NA,0,-2.62696335078534,4.3651832460733,1.09031413612565,0,0,0,0
0,58,72,-0.282109879808476,-0.487652601173947,-0.81800099653898,10,0,3,0,0,4,0,NA,1.57142857142857,10,6,0.733333333333333,1,2.001,1,0.001,0,0.9995004995005,1,10.001,3,0.001,0,0.999916680553241,1,5.001,0.001,0.999833388870377,23.004,11,0.004,0,0.999840051183621,1,0,-2.62696335078534,0.365183246073299,0.0903141361256545,1,0,-1,0
0,41,NA,-0.204603241424335,1.31207416583775,0.250568555591614,5,0,2,0,0,2,0,NA,3,5,NA,1,NA,3.001,NA,0.001,NA,0.99966688874084,NA,2.001,NA,0.001,NA,0.9995004995005,NA,0.001,0.001,0.9995004995005,8.004,NA,0.004,NA,0.9995004995005,NA,0,0.87303664921466,-0.634816753926701,-0.909685863874345,0,0,0,2
1,50,50,-0.447081662054885,-0.0539948828742774,-0.114016565362318,17,0,6,0,2,4,0,NA,2.63636363636364,17,5,0.75,1,6.001,0,0.001,8,0.999833388870377,0,12.001,1,0.001,5,0.999909107435012,0,2.001,0.001,0.9995004995005,29.004,8,0.004,26,0.999818247909851,0.0384615384615385,0,-2.62696335078534,2.3651832460733,0.0903141361256545,0,0,0,6
0,59,60,-0.399610596707925,-0.816702525543148,0.00463781288251188,14,0,3,0,0,7,1,NA,2.16666666666667,14,6,0.882352941176471,1,4.001,1,0.001,0,0.999857183661811,1,6.001,3,0.001,2,0.999857183661811,0.6,2.001,0.001,0.99966688874084,12.004,10,0.004,4,0.999692496924969,0.769230769230769,0,-1.12696335078534,2.3651832460733,0.0903141361256545,0,-1,-1,4
0,36,32,-0.250680836434808,-0.656630499393201,0.694577447179644,12,0,3,0,3,7,0,NA,1.77777777777778,12,10,0.666666666666667,1,2.001,4,0.001,0,0.9995004995005,1,2.001,3,0.001,0,0.9995004995005,1,0.001,0.001,0.5,8.004,17,0.004,0,0.99955595026643,1,0,0.37303664921466,-2.6348167539267,-1.90968586387435,0,-1,-1,2
0,72,NA,-0.333451879838192,0.194481009663717,-1.38765387658345,6,1,5,0,0,1,0,2,2.33333333333333,5,NA,1,NA,2.001,NA,0.001,NA,0.99966688874084,NA,4.001,NA,0.001,NA,0.999750124937531,NA,2.001,0.001,0.99966688874084,11.004,NA,0.004,NA,0.999600319744205,NA,0,-0.12696335078534,0.365183246073299,1.09031413612565,1,0,-1,0
0,42,59,-0.117533283254615,0.47411358773295,-0.0534209562487278,10,2,4,0,0,2,0,2,2.75,8,9,0.75,1,5.001,0,1.001,0,0.999833388870377,NA,7.001,9,0.001,1,0.999857183661811,0.9,6.001,0.001,0.999750124937531,17.004,26,1.004,0,0.940968955785513,1,0,2.87303664921466,2.3651832460733,-1.90968586387435,0,0,0,9
0,64,NA,0.281485981557746,-0.63335710918196,-1.0167609009388,3,0,1,0,0,0,0,NA,1.25,4,NA,0.75,NA,0.001,NA,0.001,NA,0.5,NA,3.001,NA,0.001,NA,0.99966688874084,NA,2.001,0.001,0.5,8.004,NA,0.004,NA,0.99955595026643,NA,0,-2.62696335078534,-2.6348167539267,-2.90968586387435,0,0,0,2
0,76,NA,-0.420268751305972,1.89264461126196,-0.553013508043416,5,1,7,0,0,0,0,2,2.42857142857143,4,NA,0.909090909090909,NA,3.001,NA,0.001,NA,0.99966688874084,NA,9.001,NA,0.001,NA,0.999888913574761,NA,4.001,0.001,0.9995004995005,21.004,NA,0.004,NA,0.999826147426982,NA,0,1.87303664921466,5.3651832460733,3.09031413612565,0,0,0,5
0,45,NA,-0.407126988278158,-0.352121976206156,0.00588671848485741,16,0,4,0,0,8,1,NA,2.14285714285714,16,NA,0.8,NA,4.001,NA,0.001,NA,0.999800079968013,NA,12.001,NA,0.001,NA,0.999888913574761,NA,5.001,0.001,0.999750124937531,21.004,NA,0.004,NA,0.999818247909851,NA,0,-0.62696335078534,-1.6348167539267,0.0903141361256545,-1,0,1,3
0,63,72,-0.311035136911541,-0.120735445970626,-1.04189040446062,16,0,6,0,0,3,1,NA,2.3,15,4,0.80952380952381,1,5.001,2,0.001,2,0.999750124937531,0.5,12.001,1,0.001,1,0.999923088755576,0.5,3.001,0.001,0.99966688874084,29.004,9,0.004,5,0.99980959634425,0.538461538461538,1,0.37303664921466,3.3651832460733,0.0903141361256545,1,0,-1,6
0,34,48,-0.541771691722396,-1.23807277591808,-0.0237622659641771,8,3,1,1,0,3,0,2,1.8,6,7,0.875,1,3.001,1,1.001,0,0.874906273431642,1,3.001,2,0.001,0,0.99966688874084,1,5.001,0.001,0.999800079968013,12.004,17,1.004,10,0.922816728167282,0.592592592592593,0,-2.62696335078534,-2.6348167539267,-0.909685863874345,0,0,0,0
1,55,55,-0.104212351242375,-0.23676568899515,0.349420475300505,20,0,7,0,0,7,1,NA,2.6,19,9,1,1,9.001,5,0.001,1,0.99987503124219,0.833333333333333,14.001,3,0.001,0,0.999888913574761,1,5.001,0.001,0.999857183661811,28.004,10,0.004,4,0.999818247909851,0.862068965517241,0,0.87303664921466,-1.6348167539267,0.0903141361256545,0,0,0,5
0,68,78,-0.0974977190191521,0.273345927362264,-1.44076481124361,7,0,5,0,0,0,1,NA,2.8,7,6,1,1,1.001,3,0.001,0,0.999001996007984,1,3.001,7,0.001,1,0.99966688874084,0.875,1.001,0.001,0.9995004995005,7.004,10,0.004,2,0.999429223744292,0.846153846153846,0,-2.12696335078534,3.3651832460733,5.09031413612565,1,-1,-2,4
0,46,NA,-0.209401530288391,0.710923155021899,0.544411763319486,7,0,3,0,0,1,2,NA,2,7,NA,0.833333333333333,NA,3.001,NA,0.001,NA,0.99966688874084,NA,6.001,NA,0.001,NA,0.99987503124219,NA,4.001,0.001,0.999750124937531,15.004,NA,0.004,NA,0.999714448886351,NA,0,3.87303664921466,-0.634816753926701,-0.909685863874345,0,0,0,5
0,50,NA,0.219161335856307,2.47324607745339,2.19756336966696,11,0,5,0,3,0,1,NA,2.8,11,NA,1,NA,5.001,NA,0.001,NA,0.999800079968013,NA,4.001,NA,0.001,NA,0.999750124937531,NA,4.001,0.001,0.9995004995005,14.004,NA,0.004,NA,0.99966688874084,NA,0,3.87303664921466,3.3651832460733,0.0903141361256545,1,1,0,7
1,49,49,-0.405391492714261,-0.690851349232652,-0.114016565362318,13,3,0,0,0,4,0,3,2.22222222222222,9,10,0.666666666666667,1,7.001,8,0.001,0,0.799880047980808,1,5.001,6,0.001,0,0.999800079968013,1,4.001,0.001,0.999833388870377,15.004,21,0.004,4,0.999733475479744,0.846153846153846,0,-2.62696335078534,-1.6348167539267,0.0903141361256545,1,0,-1,3
0,70,NA,-0.0110284486634488,0.843923448637333,-1.34165084010978,10,0,5,0,0,2,0,NA,2.71428571428571,10,NA,0.7,NA,5.001,NA,0.001,NA,0.999800079968013,NA,1.001,NA,0.001,NA,0.999001996007984,NA,6.001,0.001,0.999001996007984,14.004,NA,0.004,NA,0.999733475479744,NA,0,-0.12696335078534,7.3651832460733,4.09031413612565,1,0,-1,3
0,49,55,0.508603166785247,0.124131841142087,-0.258991710208772,20,2,4,0,0,6,3,2,2.14285714285714,23,6,0.75,1,5.001,2,0.001,5,0.999833388870377,0.4,7.001,3,0.001,2,0.999833388870377,0.6,4.001,0.001,0.99987503124219,18.004,7,0.004,19,0.999750124937531,0.5,0,0.87303664921466,-3.6348167539267,-1.90968586387435,0,0,0,5
1,43,44,-0.295365054208555,-0.533340243589763,1.24320688404287,9,0,4,0,0,3,0,NA,2.18181818181818,9,9,0.8,1,4.001,4,0.001,0,0.999857183661811,1,4.001,2,0.001,6,0.999750124937531,0.2,7.001,0.001,0.999750124937531,16.004,12,0.004,17,0.999750124937531,0.344827586206897,0,-0.62696335078534,0.365183246073299,1.09031413612565,0,0,0,5
0,35,41,-0.0528469094827122,-0.334366494580818,0.996885923793035,18,2,2,0,0,10,0,2,2,14,9,0.692307692307692,1,7.001,7,0.001,0,0.999750124937531,1,5.001,3,0.001,3,0.999800079968013,0.571428571428571,6.001,0.001,0.999857183661811,26.004,23,0.004,0,0.999818247909851,1,0,-2.62696335078534,-1.6348167539267,-0.909685863874345,0,0,0,6
1,67,67,-0.0544933756687962,1.68352686189801,-0.0455680595256177,7,2,2,0,1,3,0,2.5,2.22222222222222,5,4,0.875,1,4.001,2,0.001,0,0.999888913574761,1,8.001,1,0.001,0,0.999833388870377,1,2.001,0.001,0.999001996007984,18.004,10,0.004,5,0.999777876499334,0.538461538461538,0,-1.12696335078534,0.365183246073299,0.0903141361256545,1,0,-1,3
0,32,NA,0.221825624803964,0.307772090608282,1.44068773706368,6,1,1,1,0,2,0,3,2,5,NA,1,NA,5.001,NA,0.001,NA,0.999833388870377,NA,7.001,NA,0.001,NA,0.99987503124219,NA,4.001,0.001,0.9995004995005,18.004,NA,0.004,NA,0.999750124937531,NA,0,-0.62696335078534,-1.6348167539267,-0.909685863874345,1,1,0,6
1,53,53,-0.333470296378045,0.927640761813527,0.0113376079509793,6,0,4,0,0,1,0,NA,1.75,6,11,1,1,3.001,7,0.001,0,0.99966688874084,1,3.001,6,0.001,3,0.99966688874084,0.666666666666667,4.001,0.001,0.999001996007984,12.004,20,0.004,3,0.999692496924969,0.870967741935484,0,0.87303664921466,3.3651832460733,2.09031413612565,1,0,-1,1
1,52,53,0.149459773487544,-0.669958690506292,-0.155545118383258,10,0,NA,0,0,3,2,NA,1.91666666666667,10,7,0.769230769230769,1,8.001,3,0.001,0,0.999750124937531,1,5.001,6,0.001,0,0.999800079968013,1,2.001,0.001,0.9995004995005,14.004,18,0.004,2,0.99966688874084,0.882352941176471,1,3.37303664921466,-2.6348167539267,-0.909685863874345,0,0,0,5
0,36,38,0.13245357034472,0.125598059232106,0.145121267929451,9,5,3,0,0,3,1,2,1.66666666666667,1,4,1,1,2.001,2,0.001,0,0.999857183661811,1,5.001,1,0.001,2,0.999800079968013,0.2,2.001,1.001,0.599960015993603,9.004,8,1.004,2,0.9163890739507,0.866666666666667,0,-2.62696335078534,-1.6348167539267,-0.909685863874345,-1,1,2,8
0,62,NA,0.0327921101062582,1.51126286557198,-0.840489713301855,11,1,7,0,0,1,0,3,2.6,10,NA,0.857142857142857,NA,2.001,NA,0.001,NA,0.99966688874084,NA,13.001,NA,0.001,NA,0.999888913574761,NA,4.001,0.001,0.999750124937531,19.004,NA,0.004,NA,0.999750124937531,NA,0,0.37303664921466,2.3651832460733,1.09031413612565,1,0,-1,11
0,46,NA,-0.260058892384136,0.863544029882864,1.45261417266731,11,0,0,0,0,2,0,NA,2.36363636363636,11,NA,0.714285714285714,NA,4.001,NA,0.001,NA,0.999750124937531,NA,3.001,NA,0.001,NA,0.99966688874084,NA,0.001,0.001,0.5,10.004,NA,0.004,NA,0.999636627906977,NA,0,0.37303664921466,-2.6348167539267,-0.909685863874345,0,0,0,6
0,60,NA,-0.227681336952075,-0.0302799190126975,-0.32891037425073,9,0,5,0,0,3,0,NA,1.92307692307692,9,NA,0.769230769230769,NA,1.001,NA,0.001,NA,0.999001996007984,NA,7.001,NA,0.001,NA,0.99987503124219,NA,4.001,0.001,0.9995004995005,16.004,NA,0.004,NA,0.999764816556914,NA,0,0.87303664921466,2.3651832460733,0.0903141361256545,0,1,1,4
0,49,NA,-0.326815607104146,-1.1094612274193,0.0262932113900151,8,0,4,0,0,1,2,NA,2.625,8,NA,1,NA,1.001,NA,0.001,NA,0.999001996007984,NA,5.001,NA,0.001,NA,0.999800079968013,NA,3.001,0.001,0.999833388870377,13.004,NA,0.004,NA,0.999733475479744,NA,0,-2.62696335078534,-0.634816753926701,0.0903141361256545,0,0,0,2
1,37,37,-0.124443514572711,-0.794491866132185,0.743585180305033,9,1,1,0,0,5,0,3,2.2,8,7,0.823529411764706,1,7.001,3,0.001,4,0.999750124937531,0.375,3.001,10,0.001,3,0.99966688874084,0.818181818181818,6.001,0.001,0.999750124937531,18.004,20,0.004,13,0.999800079968013,0.558139534883721,0,-0.12696335078534,-1.6348167539267,-0.909685863874345,-1,-1,0,6
1,54,54,-0.0735631488740346,-0.23676568899515,-0.0931596960306262,11,0,4,0,0,5,0,NA,2.625,11,6,0.923076923076923,1,3.001,0,0.001,3,0.99966688874084,0,5.001,9,0.001,2,0.999800079968013,0.818181818181818,1.001,0.001,0.9995004995005,10.004,26,0.004,7,0.999636627906977,0.636363636363636,0,0.87303664921466,-2.6348167539267,-0.909685863874345,0,1,1,7
0,65,NA,-0.493753147573686,0.615300223993381,-0.962536029853812,7,0,4,0,0,2,0,NA,1.75,7,NA,0.666666666666667,NA,2.001,NA,0.001,NA,0.9995004995005,NA,0.001,NA,0.001,NA,0.999001996007984,NA,4.001,0.001,0.99966688874084,10.004,NA,0.004,NA,0.999636627906977,NA,0,1.37303664921466,-0.634816753926701,-0.909685863874345,0,1,1,5
0,42,50,-0.0289470651011137,-0.334366494580818,0.995790633698804,13,2,0,0,0,5,0,2,2,11,6,0.636363636363636,1,7.001,7,0.001,4,0.999750124937531,0.571428571428571,7.001,5,0.001,4,0.999857183661811,0.428571428571429,2.001,0.001,0.999833388870377,19.004,14,0.004,14,0.999764816556914,0.5,0,-0.12696335078534,-2.6348167539267,-0.909685863874345,0,1,1,5
0,70,NA,-0.207777681804577,-0.0412288292816246,-1.10950802539948,9,0,2,0,0,5,0,NA,2.28571428571429,9,NA,0.818181818181818,NA,0.001,NA,0.001,NA,0.5,NA,3.001,NA,0.001,NA,0.99966688874084,NA,2.001,0.001,0.99966688874084,9.004,NA,0.004,NA,0.99955595026643,NA,0,-2.62696335078534,5.3651832460733,2.09031413612565,0,1,1,2
1,36,34,-0.226791368747665,-0.210371737994032,0.995790633698804,8,0,3,0,0,4,0,NA,2.16666666666667,8,6,1,1,2.001,2,0.001,0,0.9995004995005,1,8.001,4,0.001,7,0.999833388870377,0.3,2.001,0.001,0.99966688874084,12.004,13,0.004,0,0.999714448886351,1,1,1.37303664921466,-2.6348167539267,-0.909685863874345,0,1,1,7
