"id","religion","skilledWork","skilledWorkWhich","foodSecurity","foodSourceNow","WEALTH_TOTAL_VAL","No_in_hh","total_income","labor_migrant_hh_total","familyBariEducationAfter","MacArthurLadderPresent","listenRadio","useInternet","marketIntegrationPrimarySchoolTime","marketIntegrationHighSchoolTime","marketIntegrationCollegeTime","marketIntegrationSmallBazaarTime","marketIntegrationLargeBazaarTime","marketIntegrationTownTime","marketIntegrationMainRoadTime","marketIntegrationDhakaTime","marketIntegrationPharmacyTime","marketIntegrationMBBSTime","travel_in_bangladesh","labor_migrant_bari_in_bangladesh","gender","yearOfBirth","ageAtDeath","maritalStatus","mainOccupation","edulevel_years_of_education_values_0to19__blank_is_dont_know","inschool","educationmedium","husband_occupation","husband_years_education","husband_in_school","husband_ed_medium","watchTV_mins_per_month","relocate_MI","bank_vs_micro","institutionloan_vs_other"
"3FFAA2E3-E0C8-B04F-B758-43A2BB768CE4","ISLAM",0,"",1,"all from bazar",416025,8,32500,9,"less",6,0,0,5,10,10,5,20,30,60,180,10,30,4,2,"F",1950,0,2,18,0,"No","No educaiton",0,0,"No","No educaiton",3600,0,0,0
"400634F0-0849-7D49-85D3-69CD6CFB5B37","HINDU",0,"",1,"25 percent from own work",157525,9,29500,1,"less",6,0,0,10,30,30,5,30,30,45,180,5,45,3,7,"F",1989,0,2,18,5,"No","Bangla",24,5,"No","Bangla",5400,0,0,0
"40FB8BF2-7A59-754E-B647-9EF07C267D6D","ISLAM",0,"",2,"all from bazar",99795,10,4500,4,"less",1,0,0,5,20,20,5,20,30,10,180,8,20,2,6,"F",1956,0,2,18,0,"0","0",0,0,"No","No educaiton",0,1,0,0
"41467FAB-C98E-824E-9DBE-15E7AB99952D","ISLAM",0,"",1,"all from bazar",336725,13,118666.666666667,8,"less",4,0,2,0,0,0,5,10,10,10,240,5,25,10,3,"F",1953,0,2,18,0,"No","No educaiton",9,0,"0","0",0,1,0,0
"41B6B1F2-EC9F-4B48-BC80-62D04DBDA9CA","ISLAM",1,"PATI,DULA,CHALUN",1,"25 percent from own work",445370,11,65250,3,"less",6,3,2,10,10,10,2,10,20,0,180,2,20,13,2,"F",1963,0,2,18,8,"No","Bangla",1,0,"0","0",1800,0,0,0
"427B885D-5E95-C94B-BF4C-97772DF2F4FD","ISLAM",0,"",1,"50 percent from own work",286835,10,8083.33333333333,0,"average",4,0,0,5,35,35,20,30,30,30,180,10,30,6,0,"F",1964,0,2,18,0,"No","No educaiton",0,0,"No","No educaiton",0,0,0,0
"4295CCBD-E4BC-2541-A996-DDA96472C160","ISLAM",0,"",1,"all from bazar",232325,8,15000,10,"less",4,0,3,10,20,20,2,10,50,15,180,5,20,8,0,"F",1965,0,2,18,0,"No","No educaiton",9,4,"No","Bangla",1800,0,0,1
"42AB45F8-A191-0D46-8BC9-E65F2CB398DA","ISLAM",1,"Tailor",1,"all from bazar",145100,10,2000,6,"average",4,0,0,20,0,60,10,70,70,70,300,10,70,14,11,"F",1960,0,4,18,7,"No","Bangla",9,12,"No","Bangla",0,0,0,0
"432C8D8B-9AEE-224B-AC40-DB65042D5254","HINDU",0,"",1,"all from bazar",379220,16,41000,1,"more",6,0,2,30,30,30,20,30,90,20,150,20,60,6,0,"F",1954,0,4,18,0,"No","No educaiton",0,0,"No","No educaiton",120,1,0,0
"43BC815B-9425-D54D-80A2-ED0F0ECACD5E","ISLAM",0,"",1,"all from bazar",188400,5,10000,0,"average",5,0,0,5,20,20,5,15,90,30,240,5,60,8,7,"F",1977,0,2,18,0,"No","No educaiton",9,5,"No","Don't know",3600,1,0,1
"44338905-41EF-0044-AF06-CEF795342D6E","ISLAM",0,"",2,"all from bazar",176845,5,50000,2,"less",5,0,1,10,30,30,10,30,30,40,180,10,30,15,23,"F",1988,0,2,18,8,"No","Bangla",10,0,"0","0",0,1,0,0
"44B2D52A-DF71-F349-BF79-5BF1BB67FD05","ISLAM",0,"",1,"all from bazar",196875,7,46000,2,"less",5,0,1,30,10,10,10,10,30,60,180,10,30,12,17,"F",1987,0,2,18,8,"No","Bangla",10,9,"No","Bangla",0,1,0,0
"457D27D5-38BD-F945-A2AD-598C688092E8","ISLAM",0,"",1,"all from bazar",343400,8,105583.333333333,3,"average",4,0,2,7,15,15,20,20,30,30,150,20,30,7,17,"F",1971,0,2,18,7,"No","Bangla",5,9,"No","Bangla",900,0,0,1
"4593CAED-21B9-0D48-AC9F-C5DB82BC15EB","ISLAM",0,"",2,"50 percent from own work",207950,9,59933.3333333333,2,"less",3,0,3,30,0,60,30,120,180,20,60,10,30,2,8,"F",1959,0,2,18,0,"No","No educaiton",1,0,"No","No educaiton",0,0,0,0
"45E831D1-6ECC-A14E-A054-98A9C7B0CA35","ISLAM",1,"TAILORING,PATI BANANO",1,"all from bazar",232350,6,9500,0,"average",4,0,0,10,0,60,10,10,10,5,300,30,30,8,13,"F",1983,0,2,18,12,"No","Bangla",9,0,"0","0",1800,0,0,1
"45F88584-7E02-3640-8B38-F5B857563BCB","ISLAM",0,"",3,"all from bazar",53095,10,5600,1,"less",2,0,0,40,30,30,10,60,60,40,240,10,60,12,6,"F",1959,0,2,18,0,"No","No educaiton",9,0,"0","0",0,0,0,0
"45F8FD23-7998-0947-B1AF-593AD943E02C","ISLAM",0,"",2,"all from bazar",185795,8,17000,2,"average",3,0,0,15,60,60,10,10,60,25,210,10,20,16,10,"F",1969,0,2,18,0,"0","0",10,0,"0","0",3600,0,0,0
"47CC7F92-5033-4749-A6FF-8BF3998B6BBC","ISLAM",1,"Mat, Hand fan",2,"all from bazar",194225,5,53000,1,"average",5,0,0,20,0,60,10,30,90,10,120,5,60,14,12,"F",1950,0,2,18,2,"No","Bangla",0,0,"No","No educaiton",0,0,0,0
"47E10D4F-4F69-FD44-8C25-5EDB2C16A0C0","HINDU",0,"",1,"all from bazar",597125,11,130000,2,"average",5,0,2,30,10,10,10,10,80,30,120,10,10,16,5,"F",1961,0,2,18,0,"No","No educaiton",9,0,"No","No educaiton",0,1,0,0
"47E27870-12FC-DA44-9E76-1C9CD310F11A","ISLAM",1,"MORA",1,"75 percent from own work",411225,5,5833.33333333333,1,"more",4,0,4,10,0,60,20,30,30,30,180,20,30,6,3,"F",1974,0,2,18,10,"No","Bangla",1,10,"No","Bangla",3600,0,0,0
"47F0960F-59E2-A543-B138-E371A0E8CDB2","HINDU",0,"",1,"all from bazar",292600,3,24000,1,"more",6,0,2,10,10,10,10,10,45,10,240,5,10,11,4,"F",1977,0,2,18,14,"No","Bangla",10,14,"No","Bangla",3600,1,0,0
"47FD1043-5D27-E54C-96BB-0214682D95CD","ISLAM",0,"",5,"all from bazar",214225,5,0,1,"less",5,0,3,15,20,20,10,30,30,30,360,60,360,14,13,"F",1960,0,2,18,5,"No","Bangla",10,6,"No","Bangla",900,0,0,0
"48608AE3-95D2-3D40-A554-C8B4C10E9249","ISLAM",0,"",1,"75 percent from own work",427350,5,63333.3333333333,2,"less",5,0,2,10,0,60,5,20,20,20,120,10,20,5,4,"F",1985,0,2,18,9,"No","Bangla",10,0,"0","0",5400,1,0,0
"48AAB21C-FA75-354A-83E4-133122365E95","ISLAM",1,"Pati bona",1,"75 percent from own work",90230,5,0,0,"less",5,0,0,20,60,60,15,60,60,60,240,15,60,3,1,"F",1990,0,2,18,5,"No","Bangla",4,5,"No","Bangla",30,0,0,1
"48DD4A12-5947-0A48-A6E2-87605A8B9125","ISLAM",1,"PATI. PAKHA",2,"25 percent from own work",86450,4,5875,2,"less",3,0,0,30,30,30,5,30,30,30,180,30,30,12,2,"F",1982,0,2,18,7,"No","Bangla",10,0,"No","No educaiton",0,1,0,0
"48FD434D-AFEA-E548-B980-CF251600D7F3","ISLAM",0,"",1,"all from bazar",487550,6,60500,1,"more",9,0,0,30,30,30,10,30,30,30,210,10,30,5,19,"F",1979,0,2,18,7,"No","Bangla",12,7,"No","Bangla",0,0,0,0
"499D4359-E1F7-2144-8557-D5085AC5BEB3","ISLAM",1,"Tailor",1,"all from bazar",243520,4,75000,2,"average",4,0,1,10,30,30,5,5,60,70,150,5,60,9,7,"F",1986,0,2,18,0,"0","0",9,4,"No","Bangla",0,1,0,0
"49F156BE-45E1-A247-AEF0-D9069CA3BF0F","ISLAM",1,"Pati banano.",1,"50 percent from own work",369380,9,74166.6666666667,4,"average",6,1,2,2,15,15,2,30,30,60,240,2,30,8,9,"F",1962,0,2,18,5,"No","Bangla",1,8,"No","Bangla",0,0,0,1
"4A302C98-B479-684A-828E-D47C8A4357D6","ISLAM",0,"",1,"25 percent from own work",295250,3,29000,2,"average",8,0,0,5,10,10,5,20,20,2,210,5,20,14,10,"F",1968,0,2,18,14,"No","Bangla",11,14,"No","Bangla",0,0,0,0
"4AA41350-175E-4249-BF88-3BC354A6C889","ISLAM",0,"",2,"25 percent from own work",209700,6,4333.33333333333,0,"less",3,0,0,10,0,60,30,30,30,20,180,30,90,4,0,"F",1973,0,2,18,3,"No","Bangla",2,0,"0","0",0,0,0,0
"4AB0E27C-D6D9-6A41-9BC4-D94286BF1A80","HINDU",0,"",1,"all from bazar",182385,10,16000,0,"average",2,0,0,10,0,60,10,10,5,5,120,5,90,2,10,"F",1960,0,4,18,5,"No","Don't know",9,5,"No","Bangla",0,0,0,0
"4AC8BE04-F546-674B-ACB3-DFF34E083761","ISLAM",0,"",1,"all from bazar",287075,3,2000,4,"DK",5,0,0,15,30,30,10,20,20,60,180,15,60,9,0,"F",1958,0,5,18,0,"No","No educaiton",10,1,"No","Bangla",0,0,0,0
"4AD838D0-3263-1B47-BB99-ADA3A0214584","ISLAM",0,"",2,"all from bazar",331520,10,51000,0,"more",8,0,0,5,0,60,60,60,30,30,240,60,240,4,17,"F",1948,0,4,18,5,"No","Bangla",9,0,"No","Don't know",0,0,0,0
"4AFE2755-4220-5D43-BA97-17B663956036","ISLAM",1,"TAILOR",1,"all from bazar",414225,9,211666.666666667,8,"less",6,0,1,30,30,30,7,60,60,10,240,20,20,17,19,"F",1962,0,4,18,0,"0","0",0,0,"No","No educaiton",3600,0,0,0
"4B055EA0-9DAD-5A48-AC39-76E7E6210171","ISLAM",1,"NOKSHI KATHA",1,"25 percent from own work",345270,6,28000,0,"more",7,0,2,5,30,30,10,30,30,20,180,20,40,10,42,"F",1990,0,2,18,5,"No","Bangla",9,5,"No","Bangla",7200,1,0,0
"4B45F529-6DB8-9743-B1E4-9081B85D1317","HINDU",0,"",1,"all from bazar",274975,4,25000,0,"less",3,0,0,15,20,20,6,10,5,5,180,5,15,10,0,"F",1988,0,2,18,7,"No","Bangla",9,6,"No","Bangla",1800,1,0,0
"4BC34671-5517-1040-92DC-54E582316918","ISLAM",1,"PATI,PAKHA",1,"all from bazar",216250,5,10000,2,"more",4,0,2,5,15,15,2,25,60,2,180,15,10,13,10,"F",1982,0,2,18,0,"0","0",0,12,"No","Bangla",0,1,0,1
"4C06909C-DAF8-D248-A79B-8DE4BE3CFAF3","ISLAM",0,"",2,"all from bazar",152255,8,65000,1,"more",3,0,0,10,45,45,20,30,60,20,240,20,20,2,1,"F",1951,0,4,18,0,"0","0",0,0,"No","No educaiton",0,0,0,0
"4C6D6EC7-9217-C54B-B856-E519AFEF4C45","ISLAM",0,"",1,"all from bazar",157960,6,30416.6666666667,2,"average",4,0,0,20,20,20,20,20,30,30,180,20,30,12,3,"F",1975,0,2,18,0,"No","No educaiton",10,5,"No","Bangla",1800,0,0,0
"4CEF32D2-1C74-0A48-83C6-3FDC0AC3AC6E","ISLAM",1,"Katha shali .",2,"all from bazar",89445,4,6000,1,"less",2,0,0,15,15,15,10,30,30,30,180,10,60,9,2,"F",1982,0,2,18,6,"No","Bangla",9,6,"No","Bangla",0,1,0,0
"4D639765-84B4-2240-BB19-FBBA2A717C03","ISLAM",1,"PATI",2,"50 percent from own work",309225,6,27000,5,"average",5,0,3,10,0,60,5,30,1801,10,300,60,60,8,9,"F",1966,0,2,18,5,"No","Bangla",1,0,"No","No educaiton",0,0,0,0
"4D64C58A-01A4-E345-B4C8-B46E25279DE8","ISLAM",0,"",2,"75 percent from own work",353050,12,39500,6,"more",5,0,3,5,0,120,5,60,1802,20,180,5,30,7,13,"F",1956,0,2,18,0,"0","0",9,0,"No","No educaiton",900,1,0,0
"4D74F641-CDE4-304C-A501-9B5750B776AD","ISLAM",1,"PATI,KHACHA",1,"all from bazar",350820,8,23750,7,"average",3,0,0,20,40,40,30,30,20,30,180,30,30,11,2,"F",1962,0,2,18,5,"No","Bangla",1,9,"No","Bangla",900,0,0,0
"4D8FBD55-8C86-754D-8D3F-7EDA239F4981","ISLAM",0,"",3,"all from bazar",102155,4,12500,2,"less",2,0,0,10,10,10,10,40,40,60,180,10,40,12,2,"F",1986,0,2,18,0,"0","0",10,5,"No","Bangla",120,1,0,1
"4D9C64F3-8A9D-C44C-9E42-1549F7265122","ISLAM",1,"PATI",1,"all from bazar",213950,7,66500,3,"more",7,0,2,20,60,60,20,20,90,60,150,20,60,12,10,"F",1971,0,2,18,0,"0","0",9,10,"No","Bangla",1800,0,0,0
"4DA1C74E-43F5-424E-9A56-EA89626A1EF7","ISLAM",0,"",2,"all from bazar",256450,10,15500,0,"less",5,0,0,20,20,20,15,15,60,20,180,15,20,0,2,"F",1945,0,4,18,0,"No","No educaiton",12,0,"No","No educaiton",900,0,0,0
"4DC5A7FB-8074-474F-93DF-236AD5D20311","ISLAM",0,"",1,"25 percent from own work",353525,6,14000,8,"less",2,0,3,20,30,30,15,15,60,60,270,15,15,9,0,"F",1965,0,2,18,0,"0","0",23,3,"No","Bangla",0,1,0,1
"4E5490AE-A6F6-1F4C-9649-AB0F3A8773F4","ISLAM",0,"",1,"all from bazar",117050,6,30000,0,"less",4,0,0,15,30,30,10,30,30,40,180,10,30,13,52,"F",1982,0,2,18,10,"No","Bangla",9,6,"No","Bangla",0,1,0,0
"4E78E646-C4CC-AC4D-A4FB-19FBE948D9A3","ISLAM",0,"",2,"all from bazar",115345,7,8000,1,"less",1,0,0,10,20,20,5,20,20,15,150,30,20,1,4,"F",1979,0,2,18,5,"No","Bangla",12,4,"No","Bangla",0,0,0,0
"500B28AA-C12E-C44A-906C-85C47E657CBC","ISLAM",0,"",1,"75 percent from own work",229875,6,11666.6666666667,2,"average",5,0,0,7,40,40,5,20,25,2,180,10,30,12,6,"F",1989,0,2,18,8,"No","Bangla",10,10,"No","Bangla",900,0,0,0
"50CDF1DC-05EC-D94C-97E8-2EBEDE795393","ISLAM",0,"",3,"75 percent from own work",58555,5,9666.66666666667,1,"average",3,0,0,10,10,10,5,30,30,90,180,10,60,5,2,"F",1986,0,2,18,5,"No","Bangla",4,9,"No","Bangla",0,1,0,1
"50EE87CA-D15D-B445-A446-2892E0245E00","HINDU",0,"",2,"all from bazar",121050,8,3000,0,"less",4,0,0,10,30,30,10,20,60,5,180,10,60,10,1,"F",1976,0,2,18,0,"No","No educaiton",5,0,"No","No educaiton",0,0,0,1
"5152A712-333A-3541-9D59-7001702A355B","ISLAM",1,"Pati .Maylla .Pakha",1,"all from bazar",580975,11,74083.3333333333,6,"less",8,0,2,30,20,20,5,15,20,10,180,15,20,7,2,"F",1951,0,2,18,0,"No","Don't know",1,0,"No","Don't know",0,1,0,0
"51CFC461-657F-2248-8FDA-DF80E880A477","ISLAM",0,"",1,"all from bazar",135385,6,0,0,"less",3,0,0,15,30,30,5,30,40,2,210,5,30,10,4,"F",1950,0,4,18,1,"No","Bangla",1,0,"No","No educaiton",3600,1,0,0
"51E0163D-7BF7-C34F-B59B-C4E1B8110448","ISLAM",0,"",2,"25 percent from own work",230675,6,2133.33333333333,2,"less",3,0,0,20,60,60,20,60,60,30,180,20,60,8,3,"F",1978,0,2,18,5,"No","Bangla",2,1,"No","Bangla",0,0,0,0
"5254E69C-A8B2-B54E-B85B-A6C03EA54C55","ISLAM",0,"",1,"all from bazar",407780,11,62020.8333333333,1,"average",5,0,3,5,40,40,5,30,30,40,240,30,30,4,2,"F",1965,0,2,18,0,"No","No educaiton",4,5,"No","Bangla",300,0,0,1
"52AD82E8-F071-EA43-87B0-BCC8604B435D","ISLAM",1,"PATI BONA,KATHA SHELAI",2,"25 percent from own work",105325,6,2500,1,"average",6,0,1,5,15,15,5,20,60,5,180,5,10,4,16,"F",1979,0,2,18,5,"No","Bangla",1,1,"No","Don't know",900,0,0,0
"52FDBDCA-7007-FD4A-BDAA-400A95BC387E","ISLAM",0,"",2,"all from bazar",265550,3,40000,2,"more",7,0,2,10,40,40,20,40,50,80,240,40,50,4,4,"F",1969,0,2,18,0,"No","No educaiton",10,3,"No","Bangla",600,1,0,0
"537B1873-C3B3-E84C-80D8-27B7EAED8B3B","ISLAM",1,"PATI,MOILLA,ORA,DALA,CHALUN",2,"all from bazar",174445,13,3800,9,"less",3,0,0,30,20,20,10,10,35,10,120,10,10,11,35,"F",1958,0,2,18,1,"No","Bangla",6,0,"No","No educaiton",0,0,0,0
"53A679CE-D1B0-3144-A45E-4724AAF5EAD6","ISLAM",1,"PATI",1,"25 percent from own work",306525,6,75000,6,"average",4,0,1,10,30,30,15,15,60,60,90,15,60,22,15,"F",1974,0,2,18,5,"No","Bangla",10,5,"No","Bangla",1800,1,0,1
"54158442-CE27-F044-A29A-D1FA15086FA0","ISLAM",0,"",1,"25 percent from own work",224895,5,65500,1,"more",6,0,0,20,30,30,20,30,30,30,240,20,30,12,11,"F",1958,0,2,18,5,"No","Bangla",0,9,"No","Bangla",0,1,0,0
"5417C97A-7C8D-D24C-9E35-B88C93CF5B4A","ISLAM",1,"Mat",1,"75 percent from own work",159895,7,11100,0,"less",3,0,0,15,30,30,5,90,30,20,240,15,30,1,3,"F",1975,0,2,18,6,"No","Bangla",2,0,"No","No educaiton",0,0,0,1
"541851F0-F1F8-F446-BD7B-823F230D991A","ISLAM",1,"SHELAI",1,"all from own work",250275,5,28233.3333333333,1,"more",6,0,0,3,30,30,5,15,60,40,60,30,40,12,2,"F",1979,0,2,10,4,"No","Bangla",4,5,"No","Bangla",900,1,0,0
"546D3E99-49A8-6E41-97FD-DADA7082B3A8","ISLAM",0,"",1,"all from bazar",353320,7,55700,0,"more",6,0,0,20,15,15,5,10,5,10,180,7,20,20,5,"F",1972,0,2,21,14,"No","Bangla",9,14,"No","Bangla",0,0,0,0
"551E8E16-30F8-5547-B079-A1286B6E8FCE","ISLAM",0,"",2,"25 percent from own work",83230,6,10550,0,"average",4,0,0,15,30,30,15,60,70,30,150,30,30,13,0,"F",1886,0,2,8,5,"No","Bangla",4,0,"No","No educaiton",0,0,0,0
"552F7159-0DD2-E043-BD04-70BCC9A43E40","ISLAM",0,"",2,"all from bazar",158070,5,20000,0,"less",5,0,0,5,0,60,15,15,60,15,180,15,15,12,4,"F",1966,0,4,18,0,"No","No educaiton",1,1,"No","Bangla",0,0,0,0
"559CC4C9-9F12-0D44-9A89-E6FBDE4C9A7A","ISLAM",1,"Pati ,  Khacha",1,"all from bazar",209250,6,23000,2,"less",5,0,0,5,10,10,10,10,30,40,180,10,10,20,2,"F",1987,0,2,18,8,"No","Bangla",23,2,"No","Bangla",1800,0,0,1
"56072A81-0859-494D-873E-46512B1DD127","ISLAM",0,"",2,"25 percent from own work",102805,6,7916.66666666667,2,"average",3,0,0,10,40,40,10,20,20,10,150,10,45,16,6,"F",1960,0,4,18,0,"No","No educaiton",1,5,"No","Bangla",0,1,0,1
"5620E213-92E4-774F-9DA1-A2C53CFD1A97","ISLAM",0,"",1,"all from bazar",212065,11,42000,6,"less",3,0,1,15,25,25,10,25,10,15,240,15,20,6,16,"F",1963,0,2,18,5,"No","Bangla",0,2,"No","Bangla",1800,0,0,0
"562EA392-FDD1-8643-A3D6-DF7AE218F774","ISLAM",0,"",2,"all from bazar",163200,9,21000,1,"more",6,0,0,10,30,90,20,30,60,20,240,20,60,6,4,"F",1965,0,4,18,3,"No","Bangla",8,6,"No","Bangla",1800,0,0,0
"5661F82E-F0C7-B044-B0EE-BA425BA1A677","ISLAM",0,"",2,"25 percent from own work",80270,11,6866.66666666667,4,"average",2,0,0,10,30,30,15,45,45,45,180,15,45,6,1,"F",1957,0,4,18,0,"No","No educaiton",0,0,"No","No educaiton",0,0,0,0
"566DE2A0-8786-0443-8139-D3E579829C75","ISLAM",1,"JUTE MATE",1,"all from bazar",325610,7,23500,2,"average",4,0,4,5,5,5,5,10,10,5,240,5,10,4,1,"F",1964,0,4,18,0,"No","No educaiton",10,8,"No","Bangla",0,0,0,0
"56911C7D-3BB9-0540-B2D1-6385684E68CA","ISLAM",0,"",2,"25 percent from own work",203195,5,12000,3,"more",4,0,0,3,30,30,20,30,60,20,180,20,30,6,0,"F",1970,0,2,18,3,"No","Bangla",2,5,"No","Bangla",0,0,0,1
"570FAA2F-0550-2740-87C6-3B0691A20222","ISLAM",0,"",1,"75 percent from own work",733350,4,99083.3333333333,2,"average",6,0,1,10,5,5,10,15,15,7,300,7,15,6,5,"F",1979,0,2,18,12,"No","Bangla",9,12,"No","Bangla",1800,1,0,0
"57A2B056-66EC-B64F-952F-383E55EEB351","ISLAM",0,"",1,"25 percent from own work",180650,5,6833.33333333333,0,"more",6,0,0,10,10,10,5,30,90,20,120,30,30,20,12,"F",1971,0,2,18,5,"No","Bangla",9,6,"No","Bangla",1800,1,1,1
"57F2720A-D520-544B-8DC7-F770D4C1F25A","ISLAM",1,"PATI",2,"all from bazar",81395,7,12300,1,"average",2,0,0,5,45,45,5,45,45,30,240,5,45,4,0,"F",1976,0,2,18,2,"No","Bangla",0,1,"No","Don't know",0,0,0,0
"58095B52-4F40-6F4A-A36F-2FA96569D3A3","ISLAM",0,"",2,"all from bazar",108050,6,50000,2,"less",5,0,0,20,30,30,30,30,60,30,180,30,30,12,37,"F",1973,0,2,18,6,"No","Bangla",4,0,"No","No educaiton",0,0,0,0
"58127E94-6F98-C24C-AF85-8D320D4E4BC9","ISLAM",0,"",3,"all from bazar",59420,3,14400,0,"less",1,0,0,15,30,30,10,20,30,20,240,30,20,4,4,"F",1970,0,2,18,6,"No","Bangla",4,5,"No","Bangla",0,1,0,0
"58251721-651F-B54C-A9D4-A6F09E19028C","ISLAM",0,"",3,"all from bazar",163120,6,5000,7,"average",3,0,4,5,30,30,10,15,15,45,180,10,60,4,3,"F",1962,0,4,18,9,"No","Bangla",1,8,"No","Bangla",0,0,0,0
"58562391-8F7D-4340-A1F4-9D1BACEA6248","ISLAM",0,"",1,"50 percent from own work",283075,5,25000,0,"more",5,0,0,5,10,10,5,5,45,5,180,5,5,0,7,"F",1977,0,2,18,15,"No","Bangla",10,0,"0","0",1200,1,0,0
"5856B3CA-4913-CB48-93F5-B26EDA6422D4","ISLAM",1,"Pati",2,"25 percent from own work",103750,5,4916.66666666667,0,"less",2,0,0,2,20,20,5,5,45,60,180,5,45,11,4,"F",1977,0,2,18,8,"No","Bangla",1,0,"No","No educaiton",0,0,0,0
"58AB5151-392D-9A43-A557-AFE6240CA2F4","HINDU",0,"",1,"all from bazar",227350,6,20000,0,"average",6,0,0,15,15,15,5,15,45,5,120,15,15,11,1,"F",1976,0,2,18,8,"No","Bangla",9,9,"No","Bangla",1800,0,0,1
"58E4B147-8434-F542-B601-C6643B68D191","ISLAM",0,"",1,"all from bazar",359625,6,15000,4,"average",6,0,3,20,20,20,5,5,30,50,180,5,5,16,16,"F",1969,0,2,18,9,"No","Bangla",9,9,"No","Bangla",300,1,0,0
"59016D6C-AD86-8748-9870-3E56DC49852C","ISLAM",0,"",1,"all from bazar",161575,22,70000,5,"less",3,0,2,10,0,60,10,30,30,60,240,30,30,2,0,"F",1949,0,4,18,0,"No","No educaiton",2,0,"No","No educaiton",0,0,0,0
"593622D8-017C-BC4C-BFB1-9FFEEA4F62DF","ISLAM",0,"",1,"all from bazar",270425,5,10000,2,"less",3,0,1,10,40,40,5,40,40,50,360,10,40,17,8,"F",1979,0,2,18,6,"No","Bangla",10,9,"No","Bangla",7200,1,0,0
"59E30420-32E1-2648-962E-03495176906F","ISLAM",0,"",0,"25 percent from own work",194375,7,15000,0,"more",9,0,0,10,40,40,20,40,30,30,360,10,40,2,10,"F",1981,0,2,18,0,"No","No educaiton",9,0,"No","No educaiton",900,1,0,0
"5B55714A-0AEE-8C49-A0F7-A50683968534","ISLAM",0,"",2,"all from bazar",52380,4,1500,0,"less",2,0,0,15,40,40,15,30,30,40,210,15,30,4,8,"F",1981,0,4,18,5,"No","Bangla",1,0,"0","0",0,1,0,0
"5BCE3E72-E8A4-3447-A6A5-64625AC9C326","ISLAM",0,"",1,"all from bazar",322575,4,59900,0,"average",6,0,3,5,10,10,10,15,15,10,300,10,15,13,10,"F",1970,0,2,10,14,"No","Bangla",10,16,"No","Bangla",1800,0,1,1
"5C18940E-EDA7-8141-BEA6-993052C4F8D4","ISLAM",0,"",1,"all from bazar",476250,8,174000,0,"more",9,0,0,10,20,20,10,10,10,10,240,10,10,9,14,"F",1950,0,4,18,12,"No","Bangla",10,16,"No","Bangla",3600,0,0,0
"5C396160-F363-0F41-8927-1183812E70FC","ISLAM",0,"",2,"all from bazar",78900,6,11500,4,"less",2,0,0,20,0,60,5,20,60,40,240,30,60,5,12,"F",1980,0,2,18,3,"No","Bangla",9,0,"No","No educaiton",0,1,0,1
"5C7A21E9-83F3-0747-BB55-0CE7EFA00A3D","ISLAM",0,"",2,"50 percent from own work",51050,6,5100,2,"less",1,0,0,5,0,60,5,30,60,30,180,5,90,2,2,"F",1971,0,2,18,0,"No","No educaiton",4,9,"No","Bangla",7200,0,0,0
"5C9114D2-F8FD-3146-BCE4-AAB8F8CE4BF5","ISLAM",0,"",1,"25 percent from own work",499205,10,50125,0,NA,7,0,0,10,10,10,10,20,30,40,180,10,30,3,2,"F",1987,0,1,10,16,"No","Bangla",0,0,"0","0",5400,0,0,0
"5CAA2D17-5041-5941-82F7-E2E045C7CFC6","ISLAM",0,"",1,"75 percent from own work",229485,9,80000,6,"more",6,0,2,5,45,45,5,40,80,30,180,10,40,5,27,"F",1959,0,2,18,0,"No","No educaiton",0,6,"No","Bangla",30,0,0,0
"5CE1FA1D-D13C-0A41-92A8-77DBB07A58B9","ISLAM",0,"",1,"all from own work",272825,8,9166.66666666667,1,"more",10,0,0,20,30,30,10,60,60,10,180,15,60,4,1,"F",1959,0,2,8,5,"No","Bangla",1,2,"No","Bangla",120,0,0,0
"5D8E12FD-C6C6-1E47-ABCC-C4ADEC245C3A","ISLAM",1,"Tailor",1,"all from bazar",161660,4,8000,0,"average",4,3,0,30,60,60,30,80,80,30,360,10,80,6,10,"F",1986,0,2,18,7,"No","Bangla",12,0,"No","Don't know",0,0,0,1
"5E5B6D42-BBEC-184C-893A-18706388925B","ISLAM",1,"TAILAR",2,"all from bazar",235230,6,34000,2,"average",3,0,0,5,15,15,20,20,20,30,150,20,20,17,32,"F",1975,0,2,18,6,"No","Bangla",10,10,"No","Bangla",900,0,1,1
"5E5BC444-C867-4346-8C32-DB7CFAABF428","ISLAM",0,"",3,"all from bazar",41930,7,8700,4,"less",3,0,0,15,30,30,15,30,30,90,240,15,30,13,1,"F",1959,0,3,18,0,"No","No educaiton",4,1,"No","Bangla",30,1,0,0
"5E609838-4681-3540-907E-5184C733A437","ISLAM",1,"PATI,DALA,CHALUN",1,"all from bazar",201250,7,40000,4,"less",4,0,0,5,10,10,5,10,20,10,160,10,10,8,0,"F",1959,0,2,18,0,"No","No educaiton",9,0,"No","No educaiton",0,0,0,0
"5E8088A3-A004-AF4E-B830-5770A5444267","ISLAM",0,"",1,"all from bazar",356200,9,65000,2,"average",4,0,4,10,30,30,20,20,30,90,120,20,90,4,2,"F",1974,0,4,18,0,"No","No educaiton",10,5,"No","Bangla",0,0,0,0
