id_Questionaire,id,gender,yearOfBirth,ageAtDeath,yearsSinceDeath,yearOfDeath,maritalStatus,relationToRespondent,relationOther,orderOfBirth,residentOfRespondentHousehold,location,laborMigrantNow,laborMigrantPast,spouseLaborMigrantNow,spouseLaborMigrantPast,numberOfSons,numberOfDaughters,educationMedium,education,educationOfSpouse,mainOccupation,otherOccupation1,otherOccupation2,otherOccupationNote,ageBeganWorkingFullTime,incomeTotalMonthly,incomeYearlyCrops,incomeMonthlyRentsInvestments,incomeMonthlyPension,remittance,incomeMonthlyRemittance,mainOccupationSpouse,unmarried,marriageMadeArranged,marriageMadeArrangedLove,marriageMadeLove,marriageMadeRegistry,marriageMadeOther,kabinAmount,kabinStatus,kabinPaidTaka,kabinPaidJewelry,kabinPaidLand,kabinPaidOther,kabinPaidNA,kabinPaidMarriageAt,kabinPaidMarriageAfter,kabinPaidMarriageNA,weddingExpenses
82C5E1F5-AFBD-E44F-947D-4D8FDFE79C95,407E6911-6A0A-C149-8CFC-F111C9056E6B,F,2017,,,,1,Other,Mayer Natin,,1,,,,,,0,0,6,0,,0,0,0,,0,0,0,0,0,Yes,1500,0,,,,,,,,,,,,,,,,,
82C5E1F5-AFBD-E44F-947D-4D8FDFE79C95,51ED296A-0A7B-4F49-BFC6-AAEE99090D20,F,1999,,,,2,Other,Daughter in law,,1,,,,,,0,0,1,9,,18,0,0,,0,0,0,0,0,DK,0,12,,,,,,,,,,,,,,,,,
82C5E1F5-AFBD-E44F-947D-4D8FDFE79C95,64FF278A-F057-3B42-814F-3B23FBF75FBD,M,1962,0,0,,2,Husband,,,1,4,1,,,,,,6,0,,12,0,0,,20,10000,0,0,0,No,0,,,,,,,,,,,,,,,,,,
82C5E1F5-AFBD-E44F-947D-4D8FDFE79C95,AC2E581F-1727-9845-9D8F-6976043B3B7A,M,1994,0,0,,2,Child,,2,,4,,,1,,1,1,1,9,8,18,0,0,,0,0,0,0,0,No,0,23,,1,,,,,0,Not Paid,,,,,1,,,1,bride
82C5E1F5-AFBD-E44F-947D-4D8FDFE79C95,AC7255A0-7466-9B40-BF88-4DE21AA9F699,M,1990,0,0,,2,Child,,1,1,4,1,,,,0,0,1,8,9,12,0,0,,18,12000,0,0,0,No,0,18,,1,,,,,200000,Not Paid,,,,,1,,,1,equal
82C5E1F5-AFBD-E44F-947D-4D8FDFE79C95,D8BDE2EC-C6BA-654D-BC0C-11BCEEAA08AA,F,1969,,,,2,Respondent,,,1,1,,,,,,,6,0,,18,0,0,,0,0,0,0,0,No,0,,,1,,,,,0,Not Paid,,,,,1,,,1,bride
83062945-6A0F-A047-8071-D28F2C5DE9FC,16FE36E0-5CFB-F146-B407-22B6BFA8F310,F,1970,,,,2,Respondent,,,1,1,,,,,,,1,05,,18,0,0,,0,0,0,0,0,No,0,,,1,,,,,0,DK,,,,,1,1,,,equal
83062945-6A0F-A047-8071-D28F2C5DE9FC,58574375-7B39-9440-9BF8-BC689B2C0EFC,M,1993,0,0,,1,Child,,1,1,4,,,,,0,0,1,14/77,NA,10,0,0,,22,8000,0,0,0,No,0,0,1,,,,,,,,,,,,,,,,
83062945-6A0F-A047-8071-D28F2C5DE9FC,757C6D3A-F544-A549-839E-D05FF67C0246,F,1997,0,0,,1,Child,,2,1,1,,,,,0,0,1,13/77,NA,21,0,0,,18,300,0,0,0,No,0,0,1,,,,,,,,,,,,,,,,
83062945-6A0F-A047-8071-D28F2C5DE9FC,76EB4730-C5C5-A246-B848-7079819D377C,M,1954,0,0,,2,Husband,,,1,1,,,,,,,1,09,,12,0,0,,20,10000,0,0,0,No,0,,,,,,,,,,,,,,,,,,
836ADAA9-DA89-664B-91D4-68627871A702,3B8F2A6D-8E21-2745-8881-B9A856025E7D,F,1943,,,,4,Other,SHASURI,,1,,,,,,2,1,6,00,,18,0,0,,0,0,0,0,0,No,0,1,,,,,,,,,,,,,,,,,
836ADAA9-DA89-664B-91D4-68627871A702,7C0F1099-54D4-2E46-A523-652BE4D63C3D,F,1998,,,,5,Child,,1,1,1,,,1,1,0,0,1,13/77,09,20,0,0,,0,0,0,0,0,No,0,10,,1,,,,,0,DK,,,,,1,,,1,NA
836ADAA9-DA89-664B-91D4-68627871A702,7CDFB2CC-9907-6E42-B35C-B4076038FFCA,F,2002,,,,1,Child,,2,1,1,,,,,0,0,4,11/77,NA,20,0,0,,0,0,0,0,0,No,0,0,1,,,,,,,,,,,,,,,,
836ADAA9-DA89-664B-91D4-68627871A702,99453D82-405F-C249-8208-42464D63AC92,M,1963,,,,2,Husband,,,1,1,,1,,,,,1,09,,2,1,9,,20,5000,50000,0,0,No,0,,,,,,,,,,,,,,,,,,
836ADAA9-DA89-664B-91D4-68627871A702,A36D11B4-9805-1846-9D07-63BB08593579,F,1970,,,,2,Respondent,,,1,1,,,,,,,4,10,,10,0,0,,30,5000,0,0,0,No,0,,,1,,,,,150000,Partly Paid,,1,,1,,1,,,bride
836ADAA9-DA89-664B-91D4-68627871A702,A3D43D2B-9EB1-644D-8F1E-4F78B2A7A57C,F,2006,,,,1,Child,,3,1,1,,,,,0,0,4,5/77,NA,20,0,0,,0,0,0,0,0,No,0,0,1,,,,,,,,,,,,,,,,
836ADAA9-DA89-664B-91D4-68627871A702,D9BB4741-6887-1043-BBE4-A819AF1A0651,F,2008,,,,1,Child,,4,1,1,,,,,0,0,4,5/77,NA,20,0,0,,0,0,0,0,0,No,0,0,1,,,,,,,,,,,,,,,,
839D048C-D381-F848-B938-8067707003CF,115F732A-BFA7-F443-B6E1-0FB21E1357E0,M,1994,0,0,,1,Child,,4,1,1,,1,,,0,0,4,8,NA,18,0,0,,0,0,0,0,0,No,0,0,1,,,,,,,,,,,,,,,,
839D048C-D381-F848-B938-8067707003CF,22340320-610F-EC43-9FCB-DFB8BC334A93,M,2001,0,0,,1,Child,,5,1,1,,,,,0,0,4,8/77,NA,20,0,0,,0,0,0,0,100,No,0,0,1,,,,,,,,,,,,,,,,
839D048C-D381-F848-B938-8067707003CF,35C2A69D-943F-704A-AD8D-C264E267E0CF,F,1983,0,0,,2,Child,,1,,2,,,,,1,1,1,8,10,18,0,0,,0,0,0,0,0,No,0,9,,,,,1,,0,DK,,,,,1,,,1,NA
839D048C-D381-F848-B938-8067707003CF,48D43FDC-8742-AF46-AEDC-5B273DADA809,F,1989,0,0,,2,Child,,2,,4,,,1,1,0,2,1,9,9,18,0,0,,0,0,0,0,0,Yes,25000,10,,1,,,,,200000,Partly Paid,,1,,1,,1,,,groom
839D048C-D381-F848-B938-8067707003CF,5AB20125-6718-0043-84D5-9A47C5A6ADE8,F,1993,0,0,,2,Child,,3,,2,,,,,1,0,4,9,9,18,0,0,,0,0,0,0,0,No,0,9,,,1,,,,0,Partly Paid,,,,1,,1,,,bride
839D048C-D381-F848-B938-8067707003CF,67F34D73-7919-2542-97B2-CF6CAF90111E,M,1955,0,0,,2,Husband,,,1,1,,,,,,,6,1,,4,0,0,,20,4500,30000,0,0,No,0,,,,,,,,,,,,,,,,,,
839D048C-D381-F848-B938-8067707003CF,71E0C1E6-3E9C-744F-BF41-A924B2F7D717,F,1960,,,,2,Respondent,,,1,1,,,,,,,1,2,,18,0,0,,0,0,0,0,0,No,0,,,1,,,,,30000,Partly Paid,,1,,,,1,,,groom
84318764-10C5-8C4E-ADCB-C2242DA7BBB5,1CBA23D8-AA9D-0B45-A1DC-997C66FFAD8B,F,1980,,,,2,Respondent,,,1,1,,,,,,,1,10,,18,0,0,-,0,0,0,0,0,Yes,30000,,,1,,,,,100000,Paid In Full,,1,,1,,1,1,,groom
84318764-10C5-8C4E-ADCB-C2242DA7BBB5,4F87E0D5-471D-3B45-B9C5-2C427C301BF8,M,2004,0,0,0,1,Child,,1,1,1,,,,,0,0,1,6,NA,20,0,0,-,0,0,0,0,0,No,0,0,1,,,,,,,,,,,,,,,,
84318764-10C5-8C4E-ADCB-C2242DA7BBB5,5E434F54-CDF3-9B45-872D-0B0EFD06FFD5,M,1973,0,0,0,2,Husband,,,1,1,,1,,,,,1,8,,10,0,0,-,22,40000,0,0,0,No,0,,,,,,,,,,,,,,,,,,
84318764-10C5-8C4E-ADCB-C2242DA7BBB5,817711DF-82E4-9C49-B810-C10794C36F51,F,2009,0,0,0,1,Child,,2,1,1,,,,,0,0,1,3,NA,20,0,0,-,0,0,0,0,0,No,0,0,1,,,,,,,,,,,,,,,,
84318764-10C5-8C4E-ADCB-C2242DA7BBB5,FCE45CF7-3E52-374C-8D41-11002258FC2C,F,2014,0,0,0,1,Child,,3,1,1,,,,,0,0,6,NA,NA,0,0,0,-,0,0,0,0,0,No,0,0,1,,,,,,,,,,,,,,,,
859C3B25-6337-4643-B512-5C3D20423811,242BF8AD-0DB0-E948-8622-6158B5765122,F,1988,0,0,,2,Child,,2,1,1,,,1,1,0,1,1,09,14,18,0,0,,0,0,0,0,0,No,0,10,,1,,,,,300000,Partly Paid,,1,,,,,1,,bride
859C3B25-6337-4643-B512-5C3D20423811,28E84999-4754-F940-86AA-47CA22DB6531,M,1960,0,0,,2,Husband,,,1,1,,,,,,,1,01,,23,5,0,,20,13000,0,0,150,No,0,,,,,,,,,,,,,,,,,,
859C3B25-6337-4643-B512-5C3D20423811,A53536B5-81B1-2344-B604-A5648BF5F0C1,F,2014,,,,1,Other,MEYER BACHCHA,,1,,,,,,0,0,6,00,,0,0,0,,0,0,0,0,0,No,0,0,,,,,,,,,,,,,,,,,
859C3B25-6337-4643-B512-5C3D20423811,C317A0D4-8C75-C340-9F2B-7AAFB7E47FBC,F,1981,0,0,,2,Child,,1,,2,,,,,2,1,1,09,04,18,0,0,,0,0,0,0,0,No,0,4,,1,,,,,300000,Partly Paid,,1,,,,,1,,bride
859C3B25-6337-4643-B512-5C3D20423811,D97C6838-0FE5-6D4E-BDA2-6405DD707D40,F,1964,,,,2,Respondent,,,1,1,,,,,,,1,01,,18,0,0,,0,0,0,0,0,No,0,,,1,,,,,0,DK,,,,,1,,,1,bride
859C3B25-6337-4643-B512-5C3D20423811,E3866B6F-05E8-5145-A6D7-B9AE7CCFD2F1,M,2000,0,0,,1,Child,,3,1,1,,,,,0,0,1,10/77,NA,20,0,0,,0,0,0,0,0,No,0,0,1,,,,,,,,,,,,,,,,
86C18C95-F128-AE49-9AB6-DB5B2A5A7E03,2423AD77-42D4-EA41-8278-694809343D08,M,1994,,,,2,Child,,1,1,1,,,,,,,1,8,8,5,,,,15,0,,,,No,0,18,,1,,,,,65000,Paid In Full,1,1,,,,1,,,bride
86C18C95-F128-AE49-9AB6-DB5B2A5A7E03,4080898E-B5ED-6D43-9DA7-18ED773C4762,F,1976,,,,2,Respondent,,,1,1,,,,,,,1,3,,18,,,,,,,,,No,0,,,1,,,,,5000,Paid In Full,,1,,,,1,,,bride
86C18C95-F128-AE49-9AB6-DB5B2A5A7E03,5BE80B22-1F7E-9F47-AD90-CFA6C9A6EA4C,M,1998,,,,1,Child,,2,1,1,,,,,,,1,11/77,NA,20,,,,,,,,,No,0,0,1,,,,,,,,,,,,,,,,
86C18C95-F128-AE49-9AB6-DB5B2A5A7E03,5F42A258-F127-6A4C-9AC1-ACE45A9422F5,,2010,,,,1,Other,Niece,,1,,,,,,0,0,6,0,,0,,,,,,,,,No,0,0,,,,,,,,,,,,,,,,,
86C18C95-F128-AE49-9AB6-DB5B2A5A7E03,82EB4F36-2A9B-4E4F-A069-C223E366413F,,1981,,,,2,Other,brother in Law,,1,,,,,,0,1,1,5,,8,,,,16,0,,,,No,0,18,,,,,,,,,,,,,,,,,
86C18C95-F128-AE49-9AB6-DB5B2A5A7E03,95BE07CD-74EF-ED4A-ABAC-374DCA91AB96,,1998,,,,2,Other,Daughter in law,,1,,,,,,0,1,6,0,,18,,,,,,,,,No,0,8,,,,,,,,,,,,,,,,,
86C18C95-F128-AE49-9AB6-DB5B2A5A7E03,BCD2C37B-428A-DA46-89BE-B00C3559E12A,M,1964,,,,2,Husband,,,1,1,,1,,,,,1,5,,5,,,,25,20000,,,,No,0,,,,,,,,,,,,,,,,,,
86C18C95-F128-AE49-9AB6-DB5B2A5A7E03,BD0C3113-108A-8F4E-A61F-86D8A019F199,,1998,,,,2,Other,Daughter in law,,1,,,,,,0,0,1,8,,18,,,,,,,,,No,0,5,,,,,,,,,,,,,,,,,
874F1636-4144-0648-B5DB-F3F8C5189107,00FFE24F-78F8-8E46-84EB-8B945FA0F152,F,1995,0,0,,2,Child,,6,1,1,,,1,1,0,1,1,10,12,19,0,0,,0,0,0,0,0,Yes,3000,10,,1,,,,,350000,Partly Paid,,1,,1,,1,,,groom
874F1636-4144-0648-B5DB-F3F8C5189107,16B85741-A7BF-0744-B6E1-E29E74198F52,M,2010,,,,1,Other,NATI,,1,,,,,,0,0,1,3/77,,20,0,0,,0,0,0,0,0,No,0,0,,,,,,,,,,,,,,,,,
874F1636-4144-0648-B5DB-F3F8C5189107,4772DE1C-3E78-7441-A513-8800E50BD734,F,1960,,,,2,Respondent,,,1,1,,,,,,,1,09,,18,0,0,,0,0,0,0,0,No,0,,,1,,,,,60000,Paid In Full,,1,,1,,1,1,,bride
874F1636-4144-0648-B5DB-F3F8C5189107,482357A8-1BA6-5C45-B483-A261A8577F5A,M,2014,,,,1,Other,NATI,,1,,,,,,0,0,6,00,,0,0,0,,0,0,0,0,0,No,0,0,,,,,,,,,,,,,,,,,
874F1636-4144-0648-B5DB-F3F8C5189107,4F6546CE-B0A6-E44B-A024-8987221CB2EB,F,1996,,,,2,Other,CHELER BOW,,1,,,,,,0,0,1,10,,18,0,0,,0,0,0,0,0,No,0,10,,,,,,,,,,,,,,,,,
874F1636-4144-0648-B5DB-F3F8C5189107,55997886-D68D-F946-AF28-B4425DA525A4,F,1984,0,0,,2,Child,,2,,4,,,1,1,1,1,1,10,10,18,0,0,,0,0,0,0,0,No,0,10,,1,,,,,125000,Paid In Full,,1,,1,,1,,,bride
874F1636-4144-0648-B5DB-F3F8C5189107,5A3E8A6D-4671-C34A-ABBA-75A3E11A0871,M,1986,0,0,,2,Child,,3,,5,1,1,,,0,0,3,00,10,10,0,0,,27,30000,0,0,0,No,0,18,,1,,,,,15000,Partly Paid,,1,,1,,1,,,bride
874F1636-4144-0648-B5DB-F3F8C5189107,6336D630-5A3B-AE47-B23B-E2D3871C3A25,M,1948,0,0,,2,Husband,,,1,1,,,,,,,1,10,,0,0,0,,0,0,0,0,8677,Yes,20000,,,,,,,,,,,,,,,,,,
874F1636-4144-0648-B5DB-F3F8C5189107,886946C6-4845-1A4C-A6B7-E60F4118D1D8,M,2016,,,,1,Other,NATI,,1,,,,,,0,0,6,00,,0,0,0,,0,0,0,0,0,No,0,0,,,,,,,,,,,,,,,,,
874F1636-4144-0648-B5DB-F3F8C5189107,90DCFE26-3F2A-BA4E-B967-590DF81B15D8,F,1990,0,0,,2,Child,,4,,3,,,1,1,1,0,1,12,12,18,0,0,,0,0,0,0,0,Yes,3000,10,,1,,,,,15000,Partly Paid,,1,,1,,1,,,bride
874F1636-4144-0648-B5DB-F3F8C5189107,95C08BEC-2995-3A42-844C-E18897E2DAFF,F,1991,,,,2,Other,CHELER BOW,,1,,,,,,2,0,1,10,,18,0,0,,0,0,0,0,0,No,0,10,,,,,,,,,,,,,,,,,
874F1636-4144-0648-B5DB-F3F8C5189107,AB45CC90-A5AF-D24B-9DF6-76F916FF0AF3,F,1993,0,0,,2,Child,,5,1,1,,,1,1,1,0,1,10,12,18,0,0,,0,0,0,0,0,Yes,4000,10,,1,,,,,350000,Partly Paid,,1,,1,,1,,,groom
874F1636-4144-0648-B5DB-F3F8C5189107,C339C674-58CE-8A4C-A6D2-74E0F9712FA3,F,2014,,,,1,Other,NATIN,,1,,,,,,0,0,6,00,,0,0,0,,0,0,0,0,0,No,0,0,,,,,,,,,,,,,,,,,
874F1636-4144-0648-B5DB-F3F8C5189107,D2DFA874-3E65-C54E-AD72-0CB33B697325,M,1979,0,0,,,Child,,1,1,5,1,1,,,2,0,1,10,10,10,0,0,,25,30000,0,0,0,No,0,18,,1,,,,,300000,Partly Paid,,1,,1,,1,,,groom
87F8DDC6-7A9D-E24F-8223-9E2CCF91E25A,22323C27-7AD5-FF45-B8F6-18C206AEEAD3,,2006,,,,,"G, Son",,,,,,,,,,,,,,20,0,0,,0,0,0,0,0,No,0,0,,,,,,,,,,,,,,,,,
87F8DDC6-7A9D-E24F-8223-9E2CCF91E25A,2EB03206-D36A-4F40-8629-4CFB74D270E6,F,1983,0,0,,2,Child,,9,,3,,,1,1,2,2,1,9,14,18,0,0,,0,0,0,0,0,Yes,20000,10,,1,,,,,0,DK,,1,,,,1,,,bride
87F8DDC6-7A9D-E24F-8223-9E2CCF91E25A,4BAFA271-3FE4-D642-89C5-0F82D9A42AF5,M,1976,0,0,,2,Child,,5,1,1,,,,,2,1,1,4,0,4,0,0,,40,6000,0,0,0,No,0,18,,1,,,,,0,DK,,,,,1,,,1,bride
87F8DDC6-7A9D-E24F-8223-9E2CCF91E25A,54C65676-524E-7E40-B0BF-368D344E2607,M,1942,70,6,22.122012,2,Husband,,,,,,,,,,,6,0,,1,0,0,DEAD,12,0,0,0,0,-,0,,,,,,,,,,,,,,,,,,
87F8DDC6-7A9D-E24F-8223-9E2CCF91E25A,697F49D4-EDBD-814E-AD8B-8268F0D1DE4D,M,1969,18,47,,2,Child,,1,,1,,,,,,,0,-,NA,0,0,0,DEAD,0,0,0,0,0,-,0,0,,,,,,,0,,,,,,,,,,
87F8DDC6-7A9D-E24F-8223-9E2CCF91E25A,6F228745-9573-8A45-A9F4-579F30FDDD59,F,1947,,,,2,Respondent,,,1,1,,,,,,,6,0,,18,0,0,,0,0,0,0,0,No,0,,,1,,,,,0,Partly Paid,,1,,,,1,,,groom
87F8DDC6-7A9D-E24F-8223-9E2CCF91E25A,821C7EE6-26BE-D949-BF41-456544DDCB37,F,2001,,,,2,Other,"G, Daughter",,1,,,,,,0,1,1,5,,18,0,0,,0,0,0,0,0,No,0,4,,,,,,,,,,,,,,,,,
87F8DDC6-7A9D-E24F-8223-9E2CCF91E25A,8A90C373-F0F2-D246-A882-43B05ABA0C09,M,1978,,,,2,Child,,6,,4,,,,,2,1,1,5,0,10,0,0,,27,6000,0,0,0,No,0,18,,1,,,,,0,DK,,,,,1,,,1,equal
87F8DDC6-7A9D-E24F-8223-9E2CCF91E25A,9DDBEFB7-D42A-EE48-904D-67294C90672C,M,2004,,,,1,Other,"G, Son",,1,,,,,,0,0,1,5/77,,20,0,0,,0,0,0,0,0,No,0,0,,,,,,,,,,,,,,,,,
87F8DDC6-7A9D-E24F-8223-9E2CCF91E25A,AE0A4D70-EF60-A949-8334-79AF931A4741,F,1974,0,0,,2,Child,,4,,3,,,,,1,2,1,5,0,18,0,0,,0,0,0,0,0,No,0,9,,1,,,,,0,DK,,,,,1,,,1,bride
87F8DDC6-7A9D-E24F-8223-9E2CCF91E25A,C054B22B-CB58-E248-8462-D68D01B1DBA1,M,1978,40,40,1978,,Child,,7,,,,,,,0,0,0,-,NA,0,0,0,DEAD,0,0,0,0,0,-,0,0,,,,,,,0,,,,,,,,,,
87F8DDC6-7A9D-E24F-8223-9E2CCF91E25A,C43EF10D-20F5-1E4D-BCC2-FC3295E9A458,M,1981,0,0,,2,Child,,8,,3,,,,,0,3,1,8,DK,4,0,0,,30,0,0,0,0,No,0,18,,1,,,,,0,DK,,,,,1,,,1,equal
87F8DDC6-7A9D-E24F-8223-9E2CCF91E25A,C98CED65-2E36-6F40-B039-11ACA802299A,M,2006,,,,1,Other,,,1,,,,,,0,0,1,7/77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87F8DDC6-7A9D-E24F-8223-9E2CCF91E25A,D57A009C-B33C-F94A-B5F7-F3C32F82F069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87F8DDC6-7A9D-E24F-8223-9E2CCF91E25A,D7616484-6B19-3A44-86E4-8CD2EEF0E06D,F,1973,1.5,44,1973,,Child,,3,,,,,,,0,0,0,-,NA,0,0,0,DEAD,0,0,0,0,0,-,0,0,,,,,,,0,,,,,,,,,,
87F8DDC6-7A9D-E24F-8223-9E2CCF91E25A,DC2EE78F-C594-BB40-A336-51DE1C8DE7A8,F,1973,1.5,44,1973,,Child,,2,,,,,,,0,0,0,-,NA,0,0,0,DEAD,0,0,0,0,0,-,0,0,,,,,,,0,,,,,,,,,,
87F8DDC6-7A9D-E24F-8223-9E2CCF91E25A,DE08A476-5140-4C45-A3D7-BEF31DE4663B,F,1980,,,,2,Other,Daughter in law,,1,,,,,,2,1,6,0,,18,0,0,,0,0,0,0,0,No,0,4,,,,,,,,,,,,,,,,,
882467AA-61F3-2743-83E3-ACD1D2A7163C,0D080587-F2BF-D749-B428-A472941CE208,F,1987,,,,2,Child,,3,,3,,,,,0,1,1,12,10,18,,,,,,,,,No,,10,,1,,,,,200000,Partly Paid,,1,,1,,1,,,bride
882467AA-61F3-2743-83E3-ACD1D2A7163C,2F1C3D61-6877-CF43-B8EC-55BD2AA5914C,F,1952,,,,4,Respondent,,,1,1,,,,,,,6,0,,18,,,,,,,,,Yes,16000,,,1,,,,,0,Forgiven,,,,1,,1,,,bride
882467AA-61F3-2743-83E3-ACD1D2A7163C,744746AE-B4FC-2844-8E03-4B5A2E9AF8F5,M,1982,,,,2,Child,,2,1,4,1,1,,,1,1,1,10,9,10,,,,28,0,,,,No,,18,,,1,,,,300000,Partly Paid,,,,1,,1,,,bride
882467AA-61F3-2743-83E3-ACD1D2A7163C,96D3DCE8-540E-1E48-8642-8B1F5C56653C,M,1978,,,,1,Child,,1,1,4,1,1,,,0,0,1,14,NA,10,,,,31,0,,,,No,,0,1,,,,,,,,,,,,,,,,
882467AA-61F3-2743-83E3-ACD1D2A7163C,FC18286E-7389-864C-8771-CBE6DA56EB22,M,0,,25,,2,Husband,,,,,,1,,,,,6,0,,10,,,DEAD,0,0,,,,NA,,,,,,,,,,,,,,,,,,,
88601EFF-A389-2D47-876B-E1A4403C0664,1CA71BE6-3176-3D47-94A4-742E4BAD2BE8,F,2005,0,0,0,1,Child,,1,1,1,,,,,0,0,1,7/77,NA,20,0,0,-,0,0,0,0,0,No,0,0,1,,,,,,,,,,,,,,,,
88601EFF-A389-2D47-876B-E1A4403C0664,29B35B28-534D-CC4F-B86A-D6EED57E4991,F,2012,0,0,0,1,Child,,2,1,1,,,,,0,0,1,1/77,,20,0,0,-,0,0,0,0,0,No,0,0,1,,,,,,,,,,,,,,,,
88601EFF-A389-2D47-876B-E1A4403C0664,4759F7A3-D629-C54B-A7F4-89DACACF5DFC,M,1970,0,0,0,2,Husband,,,1,1,,1,,,,,6,00,,10,0,0,-,21,8500,10000,0,0,No,0,,,,,,,,,,,,,,,,,,
88601EFF-A389-2D47-876B-E1A4403C0664,C77B0EA7-4D6C-964B-B9E6-B35D162D36A0,F,1984,,,,2,Respondent,,,1,1,,,,,,,1,6,,18,0,0,-,0,0,0,0,0,No,0,,,1,,,,,0,Forgiven,,,,,1,,,1,bride
88A46981-7CC6-894D-93DD-1E214AD3B73A,53DB9765-FBA4-C340-B357-3C1C3907ECE3,F,1993,0,0,,2,Child,,1,1,1,,,1,1,1,0,1,12,12,18,0,0,,0,0,0,0,0,No,0,10,,1,,,,,300000,Partly Paid,,,,1,,1,,,bride
88A46981-7CC6-894D-93DD-1E214AD3B73A,5B80837A-B72D-2E42-A02D-47CF07FE6F64,F,1969,,,,2,Respondent,,,1,1,,,,,,,1,02,,18,0,0,,0,0,0,0,0,Yes,10000,,,1,,,,,0,Partly Paid,,,,1,,1,,,bride
88A46981-7CC6-894D-93DD-1E214AD3B73A,6E52C9A5-E092-EA4E-81AB-0DB17C56580D,M,1965,0,0,,2,Husband,,,,5,1,1,,,,,6,00,,10,0,0,,48,0,0,0,0,No,0,,,,,,,,,,,,,,,,,,
88A46981-7CC6-894D-93DD-1E214AD3B73A,D452A0F0-8762-DF41-8F28-3B89425FE8B1,M,2017,,,,1,Other,NATI,,1,,,,,,0,0,6,NA,,0,0,0,,0,0,0,0,0,No,0,0,,,,,,,,,,,,,,,,,
88C6F20B-8C37-6B49-B866-76DDD6ED82B3,1575F71F-A191-3E4C-AD8A-3B2D752216DB,M,1970,0,0,,2,Child,,2,,2,1,1,,,1,2,1,05,07,9,0,0,,20,15000,0,0,0,No,0,18,,1,,,,,0,DK,,,,,1,,,1,bride
88C6F20B-8C37-6B49-B866-76DDD6ED82B3,4C7DC546-2DC4-E947-B8D6-576BDD58AA3F,M,1976,0,0,,2,Child,,3,1,1,,,,,1,1,1,08,05,9,0,0,,34,0,0,0,0,No,0,18,,1,,,,,0,DK,,,,,1,,,1,bride
88C6F20B-8C37-6B49-B866-76DDD6ED82B3,5CB87D8D-374C-074B-92F4-00B45AC4F60B,F,1984,,,,2,Other,CHELER BOW,,1,,,,,,1,1,1,05,,18,0,0,,0,0,0,0,0,No,0,9,,,,,,,,,,,,,,,,,
88C6F20B-8C37-6B49-B866-76DDD6ED82B3,682327C4-8B2A-CB41-AB40-A29B440324B9,F,1973,0,0,,2,Child,,4,,3,1,1,,,3,2,1,,07,18,0,0,,0,0,0,0,0,No,0,4,,1,,,,,0,Partly Paid,,1,,,,1,,,equal
88C6F20B-8C37-6B49-B866-76DDD6ED82B3,9ADAB58C-4EE6-2245-BD60-8152C6DCDFAB,M,1965,45,,2011,2,Child,,1,,,,,,,,,1,12,05,10,0,0,DEAD,0,0,0,0,0,No,0,18,,1,,,,,0,DK,,,,,1,,,1,equal
88C6F20B-8C37-6B49-B866-76DDD6ED82B3,C7D2997B-7285-6B4C-99A9-A80883AAAF53,M,1967,3,51,,1,Child,,5,,,,,,,0,0,6,00,NA,0,0,0,DEAD,0,0,0,0,0,No,0,0,1,,,,,,0,,,,,,,,,,
88C6F20B-8C37-6B49-B866-76DDD6ED82B3,DEBA0F0C-5F90-204D-A23A-452AF3FCEC55,M,,65,22,,2,Husband,,,,,,,,,,,6,00,,1,0,0,DEAD,0,0,0,0,0,No,0,,,,,,,,,,,,,,,,,,
88C6F20B-8C37-6B49-B866-76DDD6ED82B3,EF573EFE-8FC8-1345-8D52-92E9218034B3,F,2013,,,,1,Other,NATIN,,1,,,,,,0,0,1,0/77,,20,0,0,,0,0,0,0,0,No,0,0,,,,,,,,,,,,,,,,,
88C6F20B-8C37-6B49-B866-76DDD6ED82B3,F44544C5-D99F-704B-936C-BBA474CD0B1F,M,2009,,,,1,Other,NATI,,1,,,,,,0,0,1,04,,20,0,0,,0,0,0,0,0,No,0,0,,,,,,,,,,,,,,,,,
88C6F20B-8C37-6B49-B866-76DDD6ED82B3,F5C0BBD7-0C37-E540-AB70-425D979BC482,F,1946,,,,4,Respondent,,,1,1,,,,,,,6,00,,18,0,0,,0,0,0,0,0,No,0,,,1,,,,,0,DK,,1,,,,1,,,equal
898E2891-929D-5F47-BE9C-F5E2B39BADE9,268BC273-4F40-3349-A119-BE2EA45F7505,M,2005,1,13,2005,1,Child,,1,,,,,,,0,0,,,,0,0,0,DEAD,0,0,0,0,0,-,0,0,,,,,,,,,,,,,,,,,
898E2891-929D-5F47-BE9C-F5E2B39BADE9,40983C80-1CF4-D94E-807F-5E1B3F8E2BF3,M,2006,0,0,0,1,Child,,2,1,1,,,,,0,0,6,0,NA,0,0,0,AUTISTIC CHILD,0,0,0,0,0,-,0,0,1,,,,,,,,,,,,,,,,
898E2891-929D-5F47-BE9C-F5E2B39BADE9,59AF477A-65DF-3F44-9026-83E8C528C496,M,1971,0,0,,2,Husband,,,,5,1,1,,,,,1,9,,10,0,0,-,20,15000,0,0,0,No,0,,,,,,,,,,,,,,,,,,
