"id","religion","skilledWork","skilledWorkWhich","foodSecurity","foodSourceChildhood","foodSourceNow","WEALTH_TOTAL_VAL","n","hh_income","hh_remit","hh_pension","hh_crops","hh_rents","total_income","labor_migrant_hh_total","husbandDhakaVisit","husbandBangladeshVisit","husbandAbroadVisit","respondentDhakaVisit","respondentBangladeshVisit","respondentAbroadVisit","natalBariDhakaMale","natalBariDhakaFemale","natalBariBangladeshMale","natalBariBangladeshFemale","natalBariAbroadMale","natalBariAbroadFemale","maritalBariDhakaMale","maritalBariDhakaFemale","maritalBariBangladeshMale","maritalBariBangladeshFemale","maritalBariAbroadMale","maritalBariAbroadFemale","familyBariEducationAfter","MacArthurLadderPresent","listenRadio","watchTVMinutes","watchTVHours","watchTVPer","useInternet","marketIntegrationPrimarySchoolTime","marketIntegrationHighSchoolTime","marketIntegrationCollegeTime","marketIntegrationSmallBazaarTime","marketIntegrationLargeBazaarTime","marketIntegrationTownTime","marketIntegrationMainRoadTime","marketIntegrationDhakaTime","marketIntegrationPharmacyTime","marketIntegrationMBBSTime"
"384ED69E-07DC-824B-A741-7E9E515361C0","Islam",0,"",1,"75 percent from own work","all from bazar",402850,5,60000,40000,0,0,0,1e+05,4,8,1,8,8,1,0,2,3,0,0,2,1,0,1,0,0,4,1,"average",9,0,0,1,"day",1,10,30,30,10,45,45,90,240,10,45
"3853B589-4B85-3746-80E5-7B2FC1B99FBF","ISLAM",0,"",1,"all from own work","50 percent from own work",165195,9,12500,3000,0,2500,0,18000,3,8,2,1,1,0,0,5,0,6,0,1,1,2,1,0,0,2,0,"less",5,0,0,0,NA,0,20,30,30,15,30,30,60,180,15,30
"3886A240-8434-6B4C-BCC3-9245968D3A1D","ISLAM",1,"MORA BANAY",1,"50 percent from own work","all from bazar",229175,5,22000,15000,0,0,0,37000,1,2,0,1,2,0,0,2,0,0,0,5,0,1,0,0,0,3,0,"average",4,0,30,0,"day",1,5,45,45,10,15,15,15,180,10,15
"396D0CA3-3502-1242-9A03-C91625D00783","Islam",0,"",2,"75 percent from own work","all from bazar",149735,9,11000,0,900,0,0,11900,0,8,8,0,0,0,0,0,0,0,0,2,0,2,1,0,0,0,0,"more",2,0,0,0,"",0,20,40,40,10,10,60,30,120,20,20
"3A54ADE8-2FE3-CF4E-9D0C-2B9ADB229B94","Islam",0,"",2,"25 percent from own work","50 percent from own work",59045,6,26000,1000,0,0,0,27000,1,1,0,0,2,0,0,0,0,1,3,0,0,0,0,2,0,1,0,"less",3,0,0,0,"",0,15,30,30,15,30,30,20,180,20,30
"3A8DC9EA-61BB-CA4A-8B28-92B2705D7021","Islam",0,"",2,"all from bazar","25 percent from own work",84280,7,30000,6000,0,375,0,36375,3,2,8,0,8,1,0,2,2,0,0,1,0,0,0,0,0,0,0,"less",2,0,0,2,"week",3,5,0,60,20,30,60,70,240,5,60
"3AF0E16B-F464-B140-95E5-DD68004B61BB","ISLAM",1,"TAILORING",1,"75 percent from own work","50 percent from own work",299400,6,7500,0,3000,1666.66666666667,0,12166.6666666667,0,3,0,0,1,1,0,0,2,0,0,0,0,2,2,0,0,0,0,"average",2,0,30,0,"day",0,10,20,20,10,10,30,10,150,10,10
"3B4269C0-C942-7C40-B60F-0A457C27AEA3","Islam",1,"Tailor",2,"50 percent from own work","all from bazar",251735,5,17000,2000,100,0,0,19100,1,3,0,0,3,0,0,0,4,0,3,7,0,2,2,0,0,0,0,"less",3,0,0,2,"day",0,10,20,20,10,15,30,30,150,15,30
"3B5908FA-1781-9449-8CAB-7AE34A1C79C9","ISLAM",0,"",1,"all from own work","all from bazar",141800,5,0,10000,0,0,0,10000,2,2,2,8,2,2,0,1,1,3,2,8,0,1,1,0,0,3,0,"average",5,0,0,0,NA,1,30,20,20,30,30,60,30,180,30,30
"3BA1AF92-2849-5840-AEEA-EDDFD5C1AAF0","ISLAM",0,"",3,"75 percent from own work","25 percent from own work",69955,5,12000,500,200,1250,0,13950,0,1,1,0,2,1,0,1,1,0,0,2,0,1,2,0,0,1,0,"less",2,0,15,0,"day",0,30,40,40,30,30,40,30,210,30,30
"3BB321FD-7740-AF47-878A-916341305743","Islam",0,"",2,"25 percent from own work","all from bazar",204465,9,9000,3000,500,0,0,12500,10,8,8,0,2,8,0,6,5,0,0,6,0,7,3,4,2,10,0,"less",3,0,0,0,"",0,5,90,30,20,20,120,60,120,20,20
"3BD7964F-4254-FF4C-B658-C00C88709A93","ISLAM",0,"",2,"50 percent from own work","all from bazar",122875,7,9000,0,0,0,0,9000,3,6,3,0,1,2,0,0,1,0,0,1,0,0,0,2,3,0,0,"less",2,0,0,NA,"",0,3,0,60,15,15,60,20,120,20,20
"3C585ED9-405C-7B49-9382-11ECEAC60EAF","Hindu",0,"",1,"all from bazar","all from bazar",108850,11,38000,10000,0,0,0,48000,8,0,0,1,0,1,0,0,0,3,2,0,0,0,0,3,2,2,0,"less",4,0,0,0,"",0,10,20,20,10,10,60,10,120,10,10
"3CC113D3-8F75-D540-8B9D-B921A640AA4A","HINDU",1,"HOGLA",1,"all from bazar","all from bazar",125645,10,30000,0,500,0,0,30500,0,1,1,1,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,"average",4,0,0,0,"",0,15,45,45,5,30,30,30,180,30,30
"3E64739D-90B1-1442-B809-05BC43B40E23","Islam",0,"",2,"all from bazar","all from bazar",97695,9,6000,0,500,0,0,6500,1,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,"average",1,0,0,0,"",0,25,30,30,15,30,30,25,240,15,30
"3EC4AB44-2BF7-EF4A-99D7-A7C13A80A448","ISLAM",0,"",1,"all from own work","75 percent from own work",396650,13,3000,0,0,3333.33333333333,0,6333.33333333333,2,3,0,0,3,0,0,4,2,0,0,1,0,3,1,0,0,1,2,"average",5,0,0,0,"",2,7,25,25,8,20,30,20,240,20,30
"3EC53681-AF22-2147-BF79-2DCE941F0A6F","ISLAM",1,"PATI,PAKHA",1,"50 percent from own work","75 percent from own work",189255,8,4500,0,0,2083.33333333333,0,6583.33333333333,1,5,5,1,5,1,0,3,3,1,0,0,0,0,0,0,1,0,0,"more",4,0,0,0,"",0,10,30,30,10,10,15,10,120,10,10
"3ED58F06-3FE8-0448-AEEB-82D1BDC7DD51","ISLAM",0,"",1,"all from own work","all from bazar",249245,6,30000,19000,0,0,0,49000,2,4,4,1,2,0,0,0,0,1,0,2,0,0,0,0,0,2,0,"less",4,0,0,NA,"",1,10,10,10,3,25,30,7,240,10,10
"3F2C96D9-069E-A644-A141-EA5805D33F98","ISLAM",0,"",1,"50 percent from own work","75 percent from own work",193075,5,0,0,0,8333.33333333333,0,8333.33333333333,1,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,"less",5,0,0,0,NA,0,10,10,10,7,15,60,20,240,20,20
"3FAD54F5-40B5-9446-9D4D-7E15A82260E1","HINDU",0,"",2,"all from bazar","all from bazar",127425,4,0,0,0,0,0,0,4,2,8,0,2,8,0,0,0,0,0,1,0,0,0,0,0,1,0,"less",3,0,0,0,"",0,10,30,30,3,5,35,3,180,3,5
"3FB2839A-DE6E-CB47-860A-E76E2A25BA2C","ISLAM",1,"KANTHA SEWING.",1,"75 percent from own work","all from bazar",192525,5,10000,30000,0,0,0,40000,3,8,0,0,8,8,0,10,7,1,0,1,0,5,1,NA,0,0,0,"less",3,0,0,NA,NA,3,15,10,10,5,10,30,2,180,10,30
"3FB58AC4-1920-9641-BE02-35D11DFE8C98","Islam",0,"",1,"75 percent from own work","75 percent from own work",77125,6,0,0,100,2083.33333333333,0,2183.33333333333,1,5,0,0,1,0,0,1,1,0,0,2,0,1,1,0,0,0,0,"average",5,0,0,1,"day",0,10,0,60,5,60,60,90,300,5,60
"3FD04800-B1CE-5F47-BCB8-9D6B4329D467","ISLAM",0,"",3,"75 percent from own work","all from bazar",121595,6,3000,0,0,0,0,3000,0,4,4,0,2,1,0,0,0,0,0,0,0,1,1,0,0,0,0,"less",3,0,0,0,"",0,10,0,60,10,20,60,20,240,20,60
"3FFAA2E3-E0C8-B04F-B758-43A2BB768CE4","ISLAM",0,"",1,"all from own work","all from bazar",416025,8,24500,8000,0,0,0,32500,9,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"less",6,0,0,2,"day",0,5,10,10,5,20,30,60,180,10,30
"400634F0-0849-7D49-85D3-69CD6CFB5B37","Hindu",0,"",1,"all from bazar","25 percent from own work",157525,9,27000,0,0,2500,0,29500,1,0,1,0,1,1,0,0,0,4,3,1,0,0,0,0,0,1,0,"less",6,0,0,3,"day",0,10,30,30,5,30,30,45,180,5,45
"40FB8BF2-7A59-754E-B647-9EF07C267D6D","ISLAM",0,"",2,"all from bazar","all from bazar",99795,10,2000,2000,500,0,0,4500,4,1,0,0,1,0,0,2,2,0,1,0,0,0,0,0,1,0,0,"less",1,0,0,NA,"",0,5,20,20,5,20,30,10,180,8,20
"41467FAB-C98E-824E-9DBE-15E7AB99952D","Islam",0,"",1,"all from own work","all from bazar",336725,13,60000,57000,0,1666.66666666667,0,118666.666666667,8,2,4,0,4,0,0,1,0,0,1,0,0,1,0,0,0,1,0,"less",4,0,0,0,"",2,0,0,0,5,10,10,10,240,5,25
"41B6B1F2-EC9F-4B48-BC80-62D04DBDA9CA","ISLAM",1,"PATI,DULA,CHALUN",1,"25 percent from own work","25 percent from own work",445370,11,28000,33000,0,1250,3000,65250,3,4,4,0,1,4,0,0,0,0,0,0,0,2,0,0,0,3,0,"less",6,3,0,1,"day",2,10,10,10,2,10,20,NA,180,2,20
"427B885D-5E95-C94B-BF4C-97772DF2F4FD","ISLAM",0,"",1,"all from own work","50 percent from own work",286835,10,8000,0,0,83.3333333333333,0,8083.33333333333,0,2,2,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"average",4,0,0,0,"",0,5,35,35,20,30,30,30,180,10,30
"4295CCBD-E4BC-2541-A996-DDA96472C160","ISLAM",0,"",1,"all from bazar","all from bazar",232325,8,15000,0,0,0,0,15000,10,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"less",4,NA,0,1,"day",3,10,20,20,2,10,50,15,180,5,20
"42AB45F8-A191-0D46-8BC9-E65F2CB398DA","Islam",1,"Tailor",1,"all from bazar","all from bazar",145100,10,0,2000,0,0,0,2000,6,1,4,0,1,8,0,1,0,3,3,0,0,2,1,0,1,2,0,"average",4,0,0,0,"",0,20,0,60,10,70,70,70,300,10,70
"432C8D8B-9AEE-224B-AC40-DB65042D5254","HINDU",0,"",1,"all from own work","all from bazar",379220,16,10000,31000,0,0,0,41000,1,2,1,1,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,"more",6,0,30,0,"week",2,30,30,30,20,30,90,20,150,20,60
"43BC815B-9425-D54D-80A2-ED0F0ECACD5E","Islam",0,"",1,"all from bazar","all from bazar",188400,5,10000,0,0,0,0,10000,0,0,8,0,0,0,0,0,0,3,2,0,0,1,1,0,0,0,0,"average",5,0,0,2,"day",0,5,20,20,5,15,90,30,240,5,60
"44338905-41EF-0044-AF06-CEF795342D6E","Islam",0,"",2,"all from bazar","all from bazar",176845,5,30000,20000,0,0,0,50000,2,2,2,8,8,3,0,7,12,0,0,3,0,2,2,0,0,3,0,"less",5,0,0,0,"",1,10,30,30,10,30,30,40,180,10,30
"44B2D52A-DF71-F349-BF79-5BF1BB67FD05","ISLAM",0,"",1,"25 percent from own work","all from bazar",196875,7,35000,11000,0,0,0,46000,2,8,2,8,2,0,0,5,3,0,0,2,0,7,2,0,0,4,0,"less",5,0,0,0,"",1,30,10,10,10,10,30,60,180,10,30
"457D27D5-38BD-F945-A2AD-598C688092E8","Islam",0,"",1,"75 percent from own work","all from bazar",343400,8,3500,0,0,2083.33333333333,1e+05,105583.333333333,3,4,0,1,3,0,0,3,3,0,2,7,0,6,3,0,0,4,0,"average",4,0,30,0,"day",2,7,15,15,20,20,30,30,150,20,30
"4593CAED-21B9-0D48-AC9F-C5DB82BC15EB","ISLAM",0,"",2,"75 percent from own work","50 percent from own work",207950,9,42000,17000,0,933.333333333333,0,59933.3333333333,2,1,0,0,1,0,0,5,3,0,0,2,0,0,0,0,0,5,0,"less",3,0,0,NA,"",3,30,0,60,30,120,180,20,60,10,30
"45E831D1-6ECC-A14E-A054-98A9C7B0CA35","ISLAM",1,"TAILORING,PATI BANANO",1,"all from own work","all from bazar",232350,6,500,4000,0,0,5000,9500,0,2,1,0,4,1,0,3,3,0,0,2,1,5,2,0,0,11,0,"average",4,0,60,0,"day",0,10,0,60,10,10,10,5,300,30,30
"45F88584-7E02-3640-8B38-F5B857563BCB","Islam",0,"",3,"all from bazar","all from bazar",53095,10,5000,0,600,0,0,5600,1,4,4,0,2,2,0,2,0,0,0,0,0,4,0,0,0,1,0,"less",2,0,0,0,"",0,40,30,30,10,60,60,40,240,10,60
"45F8FD23-7998-0947-B1AF-593AD943E02C","ISLAM",0,"",2,"all from bazar","all from bazar",185795,8,13000,3000,0,0,1000,17000,2,6,8,0,1,1,0,1,0,0,0,0,0,3,6,0,0,1,0,"average",3,0,0,2,"day",0,15,60,60,10,10,60,25,210,10,20
"47CC7F92-5033-4749-A6FF-8BF3998B6BBC","Islam",1,"Mat, Hand fan",2,"25 percent from own work","all from bazar",194225,5,0,3000,0,0,50000,53000,1,2,2,0,8,2,0,1,1,1,1,7,0,5,3,0,0,3,0,"average",5,0,0,0,"",0,20,0,60,10,30,90,10,120,5,60
"47E10D4F-4F69-FD44-8C25-5EDB2C16A0C0","Hindu",0,"",1,"all from bazar","all from bazar",597125,11,115000,10000,0,0,5000,130000,2,4,4,0,4,4,0,0,0,1,1,2,0,1,0,0,2,1,0,"average",5,0,0,0,"",2,30,10,10,10,10,80,30,120,10,10
"47E27870-12FC-DA44-9E76-1C9CD310F11A","ISLAM",1,"MORA",1,"25 percent from own work","75 percent from own work",411225,5,0,0,0,5833.33333333333,0,5833.33333333333,1,2,0,1,4,0,0,0,2,0,0,0,2,1,0,0,0,0,0,"more",4,0,0,2,"day",4,10,0,60,20,30,30,30,180,20,30
"47F0960F-59E2-A543-B138-E371A0E8CDB2","HINDU",0,"",1,"all from bazar","all from bazar",292600,3,24000,0,0,0,0,24000,1,3,3,0,2,3,0,2,2,0,0,0,0,0,0,0,0,0,0,"more",6,0,0,2,"day",2,10,10,10,10,10,45,10,240,5,10
"47FD1043-5D27-E54C-96BB-0214682D95CD","ISLAM",0,"",5,"all from own work","all from bazar",214225,5,0,0,0,0,0,0,1,6,0,2,8,0,0,5,4,0,0,0,0,3,1,0,0,0,0,"less",5,0,30,0,"day",3,15,20,20,10,30,30,30,360,60,360
"48608AE3-95D2-3D40-A554-C8B4C10E9249","ISLAM",0,"",1,"50 percent from own work","75 percent from own work",427350,5,40000,15000,0,8333.33333333333,0,63333.3333333333,2,2,0,6,1,2,0,0,0,3,1,1,0,0,0,0,0,1,0,"less",5,0,0,3,"day",2,10,0,60,5,20,20,20,120,10,20
"48AAB21C-FA75-354A-83E4-133122365E95","Islam",1,"Pati bona",1,"all from bazar","75 percent from own work",90230,5,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"less",5,0,30,0,"month",0,20,60,60,15,60,60,60,240,15,60
"48DD4A12-5947-0A48-A6E2-87605A8B9125","Islam",1,"PATI. PAKHA",2,"all from bazar","25 percent from own work",86450,4,5000,250,0,625,0,5875,2,8,0,0,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,"less",3,0,0,0,"",0,30,30,30,5,30,30,30,180,30,30
"48FD434D-AFEA-E548-B980-CF251600D7F3","ISLAM",0,"",1,"all from own work","all from bazar",487550,6,40000,20500,0,0,0,60500,1,2,1,2,2,0,0,11,7,1,0,1,0,0,0,0,0,1,0,"more",9,0,0,0,"",0,30,30,30,10,30,30,30,210,10,30
"499D4359-E1F7-2144-8557-D5085AC5BEB3","Islam",1,"Tailor",1,"25 percent from own work","all from bazar",243520,4,60000,15000,0,0,0,75000,2,2,2,8,3,2,0,1,1,0,0,5,0,3,2,0,0,10,0,"average",4,0,NA,2,"",1,10,30,30,5,5,60,70,150,5,60
"49F156BE-45E1-A247-AEF0-D9069CA3BF0F","ISLAM",1,"Pati banano.",1,"75 percent from own work","50 percent from own work",369380,9,50000,20000,0,1666.66666666667,2500,74166.6666666667,4,2,2,0,2,2,0,4,2,0,0,2,0,2,1,0,0,2,0,"average",6,1,0,0,"",2,2,15,15,2,30,30,60,240,2,30
"4A302C98-B479-684A-828E-D47C8A4357D6","ISLAM",0,"",1,"all from own work","25 percent from own work",295250,3,0,0,26000,0,3000,29000,2,4,4,1,4,2,1,5,2,1,0,2,0,1,1,0,0,0,0,"average",8,0,0,0,"",0,5,10,10,5,20,20,2,210,5,20
"4AA41350-175E-4249-BF88-3BC354A6C889","Islam",0,"",2,"all from bazar","25 percent from own work",209700,6,3000,0,0,1333.33333333333,0,4333.33333333333,0,0,2,0,0,2,0,0,0,0,0,12,0,0,0,0,0,10,0,"less",3,NA,0,0,"",NA,10,0,60,30,30,30,20,180,30,90
"4AB0E27C-D6D9-6A41-9BC4-D94286BF1A80","Hindu",0,"",1,"75 percent from own work","all from bazar",182385,10,13000,3000,0,0,0,16000,0,0,1,0,0,1,0,2,4,2,2,4,1,0,0,0,0,0,0,"average",2,0,30,0,"",0,10,0,60,10,10,5,5,120,5,90
"4AC8BE04-F546-674B-ACB3-DFF34E083761","ISLAM",0,"",1,"25 percent from own work","all from bazar",287075,3,0,2000,0,0,0,2000,4,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"DK",5,0,0,0,NA,0,15,30,30,10,20,20,60,180,15,60
"4AD838D0-3263-1B47-BB99-ADA3A0214584","ISLAM",0,"",2,"all from own work","all from bazar",331520,10,45000,6000,0,0,0,51000,0,2,0,0,2,0,0,2,2,0,0,3,0,6,7,0,0,0,0,"more",8,0,0,0,"",0,5,0,60,60,60,30,30,240,60,240
"4AFE2755-4220-5D43-BA97-17B663956036","ISLAM",1,"TAILOR",1,"75 percent from own work","all from bazar",414225,9,1e+05,110000,0,1666.66666666667,0,211666.666666667,8,8,0,0,8,1,0,1,3,0,0,0,0,10,5,0,0,3,0,"less",6,0,0,2,"day",1,30,30,30,7,60,60,10,240,20,20
"4B055EA0-9DAD-5A48-AC39-76E7E6210171","ISLAM",1,"NOKSHI KATHA",1,"all from own work","25 percent from own work",345270,6,26000,2000,0,0,0,28000,0,2,6,0,2,0,0,10,0,1,0,7,0,20,10,1,0,4,0,"more",7,0,0,30,"week",2,5,30,30,10,30,30,20,180,20,40
"4B45F529-6DB8-9743-B1E4-9081B85D1317","HINDU",0,"",1,"all from bazar","all from bazar",274975,4,25000,0,0,0,0,25000,0,5,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"less",3,0,0,1,"day",0,15,20,20,6,10,5,5,180,5,15
"4BC34671-5517-1040-92DC-54E582316918","ISLAM",1,"PATI,PAKHA",1,"all from own work","all from bazar",216250,5,0,10000,0,0,0,10000,2,8,2,8,2,1,0,2,2,0,0,0,0,2,4,0,0,1,0,"more",4,0,0,0,"",2,5,15,15,2,25,60,2,180,15,10
"4C06909C-DAF8-D248-A79B-8DE4BE3CFAF3","ISLAM",0,"",2,"all from own work","all from bazar",152255,8,65000,0,0,0,0,65000,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,"more",3,0,0,0,"",0,10,45,45,20,30,60,20,240,20,20
"4C6D6EC7-9217-C54B-B856-E519AFEF4C45","Islam",0,"",1,"75 percent from own work","all from bazar",157960,6,20000,10000,0,416.666666666667,0,30416.6666666667,2,2,8,2,1,1,0,0,0,0,0,1,0,0,0,0,3,2,0,"average",4,0,0,1,"day",0,20,20,20,20,20,30,30,180,20,30
"4CEF32D2-1C74-0A48-83C6-3FDC0AC3AC6E","Islam",1,"Katha shali .",2,"50 percent from own work","all from bazar",89445,4,6000,0,0,0,0,6000,1,8,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,"less",2,0,0,0,"",0,15,15,15,10,30,30,30,180,10,60
"4D639765-84B4-2240-BB19-FBBA2A717C03","ISLAM",1,"PATI",2,"all from bazar","50 percent from own work",309225,6,0,25000,0,2000,0,27000,5,1,2,0,2,3,0,2,3,0,0,1,0,2,2,0,0,1,0,"average",5,0,0,NA,"",3,10,0,60,5,30,1801,10,300,60,60
"4D64C58A-01A4-E345-B4C8-B46E25279DE8","ISLAM",0,"",2,"all from bazar","75 percent from own work",353050,12,37000,0,0,2500,0,39500,6,2,1,0,3,1,0,5,8,0,0,2,0,0,0,0,0,2,0,"more",5,0,30,0,"day",3,5,0,120,5,60,1802,20,180,5,30
"4D74F641-CDE4-304C-A501-9B5750B776AD","ISLAM",1,"PATI,KHACHA",1,"75 percent from own work","all from bazar",350820,8,21000,0,0,2750,0,23750,7,4,2,0,3,2,0,1,1,0,0,7,0,0,0,0,0,16,0,"average",3,0,30,0,"day",0,20,40,40,30,30,20,30,180,30,30
"4D8FBD55-8C86-754D-8D3F-7EDA239F4981","ISLAM",0,"",3,"75 percent from own work","all from bazar",102155,4,12500,0,0,0,0,12500,2,8,2,1,2,0,0,1,0,0,0,0,0,1,0,0,0,3,0,"less",2,0,30,0,"week",0,10,10,10,10,40,40,60,180,10,40
"4D9C64F3-8A9D-C44C-9E42-1549F7265122","ISLAM",1,"PATI",1,"25 percent from own work","all from bazar",213950,7,46000,20000,500,0,0,66500,3,8,2,0,1,1,0,5,0,0,0,10,0,5,0,0,0,10,0,"more",7,0,0,1,"day",2,20,60,60,20,20,90,60,150,20,60
"4DA1C74E-43F5-424E-9A56-EA89626A1EF7","ISLAM",0,"",2,"50 percent from own work","all from bazar",256450,10,15000,0,500,0,0,15500,0,NA,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,2,0,"less",5,0,30,NA,"day",0,20,20,20,15,15,60,20,180,15,20
"4DC5A7FB-8074-474F-93DF-236AD5D20311","Islam",0,"",1,"25 percent from own work","25 percent from own work",353525,6,12000,2000,0,0,0,14000,8,2,3,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,"less",2,0,0,0,"",3,20,30,30,15,15,60,60,270,15,15
"4E5490AE-A6F6-1F4C-9649-AB0F3A8773F4","Islam",0,"",1,"all from bazar","all from bazar",117050,6,30000,0,0,0,0,30000,0,3,4,0,2,4,0,20,15,0,0,8,0,14,1,1,1,2,0,"less",4,0,0,0,"",0,15,30,30,10,30,30,40,180,10,30
"4E78E646-C4CC-AC4D-A4FB-19FBE948D9A3","Islam",0,"",2,"all from bazar","all from bazar",115345,7,8000,0,0,0,0,8000,1,0,0,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,"less",1,0,0,0,"",0,10,20,20,5,20,20,15,150,30,20
"500B28AA-C12E-C44A-906C-85C47E657CBC","ISLAM",0,"",1,"50 percent from own work","75 percent from own work",229875,6,10000,0,0,1666.66666666667,0,11666.6666666667,2,4,0,0,8,0,0,2,1,0,0,0,0,2,1,0,0,1,0,"average",5,0,30,0,"day",0,7,40,40,5,20,25,2,180,10,30
"50CDF1DC-05EC-D94C-97E8-2EBEDE795393","ISLAM",0,"",3,"50 percent from own work","75 percent from own work",58555,5,8000,0,0,1666.66666666667,0,9666.66666666667,1,2,1,0,1,1,0,1,0,1,0,4,0,0,0,0,0,0,0,"average",3,0,0,0,"",0,10,10,10,5,30,30,90,180,10,60
"50EE87CA-D15D-B445-A446-2892E0245E00","Hindu",0,"",2,"all from bazar","all from bazar",121050,8,3000,0,0,0,0,3000,0,1,1,0,0,8,0,0,0,1,0,1,0,0,0,0,0,4,0,"less",4,0,0,0,"",0,10,30,30,10,20,60,5,180,10,60
"5152A712-333A-3541-9D59-7001702A355B","Islam",1,"Pati .Maylla .Pakha",1,"75 percent from own work","all from bazar",580975,11,19000,40000,15000,83.3333333333333,0,74083.3333333333,6,0,2,0,3,2,0,1,1,0,0,0,0,0,0,0,0,2,0,"less",8,0,0,0,"",2,30,20,20,5,15,20,10,180,15,20
"51CFC461-657F-2248-8FDA-DF80E880A477","Islam",0,"",1,"all from bazar","all from bazar",135385,6,0,0,0,0,0,0,0,6,0,0,4,0,0,3,0,1,0,0,0,0,0,0,0,0,0,"less",3,0,0,2,"day",0,15,30,30,5,30,40,2,210,5,30
"51E0163D-7BF7-C34F-B59B-C4E1B8110448","Islam",0,"",2,"25 percent from own work","25 percent from own work",230675,6,1050,0,0,1083.33333333333,0,2133.33333333333,2,2,2,0,2,2,0,3,0,0,0,0,0,0,0,0,0,0,0,"less",3,0,0,0,"",0,20,60,60,20,60,60,30,180,20,60
"5254E69C-A8B2-B54E-B85B-A6C03EA54C55","Islam",0,"",1,"50 percent from own work","all from bazar",407780,11,41000,20500,0,520.833333333333,0,62020.8333333333,1,2,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,1,0,"average",5,0,10,0,"day",3,5,40,40,5,30,30,40,240,30,30
"52AD82E8-F071-EA43-87B0-BCC8604B435D","ISLAM",1,"PATI BONA,KATHA SHELAI",2,"25 percent from own work","25 percent from own work",105325,6,0,0,0,2500,0,2500,1,2,0,0,2,0,0,1,2,1,2,3,0,4,4,1,1,2,1,"average",6,0,30,0,"day",1,5,15,15,5,20,60,5,180,5,10
"52FDBDCA-7007-FD4A-BDAA-400A95BC387E","ISLAM",0,"",2,"25 percent from own work","all from bazar",265550,3,30000,10000,0,0,0,40000,2,2,0,2,2,0,0,0,0,0,0,2,0,2,2,0,0,4,0,"more",7,0,20,0,"day",2,10,40,40,20,40,50,80,240,40,50
"537B1873-C3B3-E84C-80D8-27B7EAED8B3B","ISLAM",1,"PATI,MOILLA,ORA,DALA,CHALUN",2,"25 percent from own work","all from bazar",174445,13,1800,2000,0,0,0,3800,9,3,2,0,4,2,0,13,7,2,1,9,0,12,0,0,0,1,0,"less",3,0,0,0,"",0,30,20,20,10,10,35,10,120,10,10
"53A679CE-D1B0-3144-A45E-4724AAF5EAD6","ISLAM",1,"PATI",1,"25 percent from own work","25 percent from own work",306525,6,50000,24000,0,1000,0,75000,6,8,8,8,5,1,0,2,2,0,0,3,0,6,5,0,0,10,0,"average",4,0,0,1,"day",1,10,30,30,15,15,60,60,90,15,60
"54158442-CE27-F044-A29A-D1FA15086FA0","Islam",0,"",1,"75 percent from own work","25 percent from own work",224895,5,50000,15500,0,0,0,65500,1,8,1,1,2,1,0,3,4,0,0,1,0,2,2,0,0,0,0,"more",6,0,0,0,"",0,20,30,30,20,30,30,30,240,20,30
"5417C97A-7C8D-D24C-9E35-B88C93CF5B4A","Islam",1,"Mat",1,"50 percent from own work","75 percent from own work",159895,7,6000,0,100,5000,0,11100,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,"less",3,0,0,0,"",0,15,30,30,5,90,30,20,240,15,30
"541851F0-F1F8-F446-BD7B-823F230D991A","ISLAM",1,"SHELAI",1,"all from bazar","all from own work",250275,5,21900,0,500,5833.33333333333,0,28233.3333333333,1,6,2,0,4,0,0,0,0,0,0,4,0,1,1,0,0,2,1,"more",6,0,30,0,"day",0,3,30,30,5,15,60,40,60,30,40
"546D3E99-49A8-6E41-97FD-DADA7082B3A8","ISLAM",0,"",1,"75 percent from own work","all from bazar",353320,7,52600,0,0,0,3100,55700,0,5,3,0,8,4,0,2,1,1,1,0,0,0,0,0,0,0,0,"more",6,0,0,NA,"",0,20,15,15,5,10,5,10,180,7,20
"551E8E16-30F8-5547-B079-A1286B6E8FCE","ISLAM",0,"",2,"50 percent from own work","25 percent from own work",83230,6,10000,0,300,250,0,10550,0,8,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,"average",4,0,0,0,NA,0,15,30,30,15,60,70,30,150,30,30
